id_festival,date_debut,date_fin,lieu_principal,nb_pass_dispo,nb_pas_indispo,nb_pass_total,nom,site_web,status,tarif_pass,commune,domaine,sous_domaine
136,2024-09-09,2024-09-09,IGUERANDE,,,269,AWARANDA,http://awaranda.fr/,,27,71238,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
137,2024-07-21,2024-07-22,Bogny sur Meuse,,,158,Aymon Folk Festival,www.aymonfolkfestival.fr/,,33,08081,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
138,2024-03-14,2024-03-30,RENNES,,,124,AY-ROOP [Temps Fort arts du cirque],www.ay-roop.com,,12,35238,CIRQUE ET ARTS DE LA RUE,CIRQUE
139,2024-10-06,2024-10-08,LA PESSE,,,146,AZIMUT FESTIVAL,www.azimutfestival.com,,32,39413,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
140,2024-03-12,2024-03-23,MARSEILLE,,,90,BABEL MINOTS,http://www.villesdesmusiquesdumonde.com,,33,13201,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
141,2024-10-28,2024-10-28,PARIS,,,50,BACO REGGAE FESTIVAL,https://www.bacorecords.fr/baco-reggae-festival/,,32,75101,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
142,2024-09-01,2024-09-03,Rivieres,,,51,BAIGNADE INTERDITE,http://baignadeinterdite-24h.blogspot.fr/,,18,81225,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
143,2024-04-26,2024-04-27,BAIN DE BRETAGNE,,,289,BAIN DE BLUES,www.baindeblues.com,,17,35012,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
144,2024-06-14,2024-06-18,ENGHIEN LES BAINS,,,176,BAINS NUMÉRIQUES,www.bainsnumeriques.fr,,33,95210,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
145,2024-09-29,2024-09-30,ST MALO,,,176,Baisers volés,,,34,35288,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
146,2024-08-24,2024-08-27,ST JEAN DE LUZ,,,100,BALEAPOP,www.baleapop.com,,9,64483,TRANSDISCIPLINAIRE,TRANSDISCIPLINAIRE
147,2024-09-06,2024-09-10,RENNES,,,279,BALLADE AVEC BRASSENS,http://balladeavecbrassens.fr/,,11,35238,MUSIQUES ACTUELLES,CHANSON
148,2024-11-11,2024-12-02,Viarmes,,,192,BALLADES EN NOVEMBRE,http://viarmes.fr/,,35,95652,MUSIQUES ACTUELLES,CHANSON
149,2024-09-23,2024-10-08,ST BRIEUC,,,169,BANC PUBLIC,https://www.bancpublic.org,,16,22278,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
150,2024-11-13,2024-12-03,BOURGES,,,53,BANDITS-MAGES (FESTIVAL),www.bandits-mages.com,,22,18033,TRANSDISCIPLINAIRE,TRANSDISCIPLINAIRE
151,2024-03-22,2024-04-19,ST DENIS,,,50,BANLIEUES BLEUES,www.banlieuesbleues.org,,10,93066,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
152,2024-11-01,2024-11-03,Lagrasse,,,192,Banquet dautomne à Lagrasse,www.lamaisondubanquet.fr,,28,11185,LIVRE ET LITTÉRATURE,SCIENCES HUMAINES ET SOCIALES
153,2024-05-31,2024-06-02,Lagrasse,,,55,Banquet de printemps de Lagrasse,www.lamaisondubanquet.fr,,19,11185,LIVRE ET LITTÉRATURE,SCIENCES HUMAINES ET SOCIALES
154,2024-08-17,2024-08-17,BARJAC,,,80,BARJAC EN JAZZ,www.tourisme-barjac.com,,32,30029,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
155,2024-07-29,2024-08-03,BARJAC,,,105,BARJAC M'EN CHANTE,http://barjacmenchante.org,,27,30029,MUSIQUES ACTUELLES,CHANSON
156,2024-08-24,2024-08-26,NARBONNE,,,151,BARQUES EN SCÈNE,http://www.narbonne.fr/barques-scene-2018-0,,15,11262,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
157,2024-07-05,2024-07-09,Enghien les Bains,,,97,BARRIERE ENGHIEN JAZZ FESTIVAL,www.enghien-jazz-festival.com,,28,95210,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
158,2024-12-07,2024-12-10,RENNES,,,285,BARS EN TRANS,www.barsentrans.com,,22,35238,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
159,2024-08-03,2024-08-06,MIRAMONT DE GUYENNE,,,150,Bastid'Art,http://bastidart.org/,,29,47168,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
160,2024-06-23,2024-06-25,Les Mesnuls,,,295,BATEAU MUSIC FESTIVAL,www.bateaumusic.com,,23,78398,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
161,2024-09-07,2024-09-10,Chanaz,,,239,BATOJAZZ (BatÔJazz),www.batojazz.com,,19,73073,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
162,2024-05-26,2024-05-28,BAULE,,,148,BAULE D'AIRS,https://www.commune-baule.fr/culture-et-associations/associations/baule-d-airs,,23,45024,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
163,2024-11-03,2024-11-04,GRANDE SYNTHE,,,189,BAY CAR BLUES,www.baycarbluesfestival.fr,,15,59271,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
164,2024-02-29,2024-03-02,CAEN,,,57,BAZARNAOM D'HIVER,http://www.bazarnaom.com,,20,14118,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
165,2024-12-08,2024-12-10,SETE,,,98,BAZR,www.bazr-festival.com,,31,34301,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
166,2024-11-24,2024-11-26,BOULOGNE,,,195,BBMIX,http://bbmix.org,,11,92012,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
167,2024-04-04,2024-04-07,BASTIA,,,281,BD à Bastia - Rencontres de la bande dessinée & de lillustration,http://una-volta.com/bd-a-bastia-2019/,,13,2B033,LIVRE ET LITTÉRATURE,BANDE DESSINÉE
168,2024-11-16,2024-11-18,BELFORT,,,53,BE BOP OR BE DEAD,https://bonus-track.fr/,,21,90010,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
169,2024-08-18,2024-08-19,BOSSET,,,50,BEAU C'EST FESTIVAL,https://www.asso-passerelles.fr/,,18,24051,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
170,2024-04-05,2024-04-14,PARIS,,,210,BEAUGRENELLE MUSIC FESTIVAL,www.beaugrenelle-paris.com/,,9,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
171,2024-09-15,2024-09-26,BEAULIEU SUR MER,,,144,BEAULIEU CLASSIC FESTIVAL,www.beaulieuclassicfestival.com,,31,06011,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
172,2024-11-29,2024-12-03,BEAUNE,,,133,BEAUNE BLUES BOOGIE FESTIVAL,www.jpboogie.com,,35,21054,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
173,2024-07-07,2024-07-10,Herouville ST Clair,,,177,Beauregard,www.festivalbeauregard.com,,11,14327,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
174,2024-04-26,2024-04-28,CALAIS,,,131,BEAUTIFUL SWAMP BLUES FESTIVAL,www.spectacle-gtgp.calais.fr,,22,62193,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
175,2024-11-02,2024-11-11,LE MANS,,,112,BEBOP FESTIVAL,www.bebop-festival.com,,35,72181,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
176,2024-08-09,2024-08-11,BEDARIEUX,,,60,BÉDARIEUX VOIX D'ORGUES,www.bedarieux-voixdorgues.com,,22,34028,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
177,2024-10-21,2024-10-21,Magny les Hameaux,,,88,BEERMAGEDDON FEST,www.battlesbeer.org,,10,78356,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
178,2024-09-13,2024-09-17,CHAMBERY,,,86,BEL AIR CLAVIERS FESTIVAL,www.rencontresbelair.com,,18,73065,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
179,2024-08-09,2024-08-10,LE PALAIS,,,224,BELLE ILE ON AIR,http://belleileonair.org,,21,56152,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
180,2024-10-11,2024-10-21,LYON,,,232,Belles latinas,http://www.espaces-latinos.org,,34,69381,LIVRE ET LITTÉRATURE,LITTÉRATURES ÉTRANGÈRES
181,2024-05-10,2024-05-13,Nogent,,,59,BERNARD DIMEY,http://festival-bernard-dimey.fr/,,20,52353,MUSIQUES ACTUELLES,CHANSON
182,2024-06-08,2024-06-08,BERZY LE SEC,,,231,BERZYK,http://www.berzyk.fr/,,30,02077,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
183,2024-04-12,2024-04-13,CAMBRAI,,,185,BETIZFEST,www.betizfest.info,,13,59122,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
184,2024-06-14,2024-06-16,Cisai ST Aubin,,,226,BICHES FESTIVAL,http://www.biches-festival.fr/,,18,61108,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
185,2024-12-16,2024-03-03,STRASBOURG,,,58,Biennale dart contemporain de Strasbourg,http://biennale-strasbourg.eu/,,22,67482,ARTS PLASTIQUES ET VISUELS,ARTS PLASTIQUES ET VISUELS
186,2024-05-03,2024-07-13,VERSAILLES,,,298,Biennale d'architecture et de paysage à Versailles,http://bap-idf.com/,,33,78646,DOMAINES DIVERS,ARCHITECTURE ET PAYSAGE
187,2024-07-08,2024-09-24,ST FLOUR,,,277,Biennale d'art contemporain Chemin d'art,http://www.chemindart.fr/,,13,15187,ARTS PLASTIQUES ET VISUELS,ARTS PLASTIQUES ET VISUELS
188,2024-08-25,2024-11-05,ANGLET,,,224,Biennale d'art contemporain d'Anglet,http://www.lalittorale.anglet.fr/,,27,64024,ARTS PLASTIQUES ET VISUELS,ARTS PLASTIQUES ET VISUELS
189,2024-09-30,2024-12-03,RENNES,,,204,Biennale d'art contemporain de Rennes,,,24,35238,ARTS PLASTIQUES ET VISUELS,ARTS PLASTIQUES ET VISUELS
190,2024-03-21,2024-04-19,VITRY SUR SEINE,,,156,Biennale de danse du Val-de-Marne,http://www.alabriqueterie.com/fr/,,23,94081,DANSE,DANSE CONTEMPORAINE
191,2024-06-03,2024-09-03,MULHOUSE,,,259,Biennale de la Photographie de Mulhouse,http://www.biennale-photo-mulhouse.com/2018/,,28,68224,ARTS PLASTIQUES ET VISUELS,PHOTOGRAPHIE
192,2024-09-18,2025-01-15,LYON,,,291,Biennale de Lyon (Arts plastiques),http://www.labiennaledelyon.com/,,30,69381,ARTS PLASTIQUES ET VISUELS,ARTS PLASTIQUES ET VISUELS
193,2024-09-12,2024-10-01,LYON,,,152,Biennale de Lyon (Danse),www.biennaledeladanse.com,,32,69381,DANSE,DANSE CONTEMPORAINE
194,2024-05-03,2024-05-29,PARIS,,,84,Biennale des Arts de la Marionnette,http://lemouffetard.com/,,14,75101,DIVERS SPECTACLE VIVANT,MARIONNETTES
195,2024-05-01,2024-05-31,CHAUMONT,,,96,Biennale du design graphique,http://www.centrenationaldugraphisme.fr/fr/cig/,,34,52121,ARTS PLASTIQUES ET VISUELS,DESIGN
196,2024-09-06,2024-09-08,TOULOUSE,,,215,Biennale européenne des patrimoines,https://www.labiennale.fr/,,28,31555,DOMAINES DIVERS,HISTOIRE ET PATRIMOINE
197,2024-01-12,2024-02-11,MARSEILLE,,,114,Biennale Internationale des Arts du Cirque Provence Alpes Côte dAzur (BIAC),http://www.biennale-cirque.com/fr/,,14,13201,CIRQUE ET ARTS DE LA RUE,CIRQUE
198,2024-11-01,2024-11-30,CRETEIL,,,246,Biennale internationale des poètes,http://www.biennaledespoetes.fr/,,32,94028,LIVRE ET LITTÉRATURE,POÉSIE
199,2024-03-21,2024-04-22,ST ETIENNE,,,228,Biennale internationale du design de Saint-Étienne,,,35,42218,ARTS PLASTIQUES ET VISUELS,DESIGN
200,2024-09-22,2024-09-23,BAGNERES DE BIGORRE,,,58,BIG BAG FESTIVAL,http://www.bigbagfestival.com,,32,65059,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
201,2024-10-13,2024-10-14,La Plaine ST Denis,,,157,BIG BANG FESTIVAL,www.marvellous-island.fr,,21,93066,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
202,2024-06-07,2024-06-09,RENNES,,,211,BIG LOVE,http://crabcakecorporation.com,,28,35238,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
203,2024-07-13,2024-07-13,JUAN LES PINS,,,231,Big Reggae Festival,,,23,06004,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
204,2024-08-31,2024-08-31,RAMONVILLE ST AGNE,,,219,BIKINI FEST,http://www.lebikini.com,,23,31446,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
205,2024-07-28,2024-07-30,BINIC,,,261,BINIC FOLK BLUES FESTIVAL,www.binic-folks-blues-festival.com,,15,22055,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
206,2024-10-13,2024-11-04,ANNECY,,,163,BIRTHDAY FESTIVAL,https://fr-fr.facebook.com/birthdayfestival/,,17,74010,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
207,2024-07-13,2024-07-16,PARIS,,,291,BITTER SWEET (PARADISE) FESTIVAL,www.baladessonores.com,,30,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
208,2024-09-01,2024-09-02,BRAUD ET ST LOUIS,,,111,BLACK BASS FESTIVAL,www.blackbassfestival.com,,8,33073,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
209,2024-02-02,2024-02-03,CHATEAUROUX,,,248,BLIZZARD FESTIVAL,,,27,36044,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
210,2024-05-02,2024-05-04,CIRAL,,,172,BLIZZ'ART FESTIVAL,http://blizzartfestival.com/,,10,61107,PLURIDISCIPLINAIRE SPECTACLE VIVANT,PLURIDISCIPLINAIRE SPECTACLE VIVANT
211,2024-02-02,2024-02-04,Fleury sur Orne,,,251,Bloody Fleury,http://bloody.fleurysurorne.fr/,,31,14271,LIVRE ET LITTÉRATURE,LITTÉRATURE POLICIÈRE
212,2024-05-31,2024-06-02,AUDINCOURT,,,131,Bloody week end,https://bloodyweekend.fr/,,31,25031,CINÉMA ET AUDIOVISUEL,FILMS FANTASTIQUE
213,2024-05-17,2024-05-17,ST PIERRE DU PERRAY,,,199,BLUES À SENART EN ESSONNE,www.bluesasenart.com,,35,91573,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
214,2024-08-17,2024-08-20,La Cheze,,,156,Blues au Château,http://www.bluesauchateau.com/,,26,22039,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
215,2024-03-15,2024-03-23,BEAUVAIS,,,103,BLUES AUTOUR DU ZINC,www.zincblues.com,,24,60057,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
216,2024-10-07,2024-12-03,CLEON,,,222,BLUES DE TRAVERSE,www.latraverse.org,,27,76178,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
217,2024-10-06,2024-10-07,BELLE ISLE EN TERRE,,,295,BLUES DES DEUX RIVIERES,www.festival-blues-bretagne.fr,,19,22005,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
218,2024-08-26,2024-08-26,ST LAMBERT DU LATTAY,,,130,BLUES EN CHENIN,www.bluesenchenin.com,,17,49292,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
219,2024-08-19,2024-08-26,La Charite sur Loire,,,266,Blues en Loire,,,17,58059,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
220,2024-03-08,2024-03-29,WATTRELOS,,,83,BLUES EN MARS,https://www.wattrelos-tourisme.com/fr/,,21,59650,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
221,2024-04-04,2024-04-07,LOCMIQUELIC,,,150,BLUES EN RADE,https://sites.google.com/view/bluesenrade,,12,56118,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
222,2024-08-11,2024-08-12,ST MEDARD EN JALLES,,,279,BLUES IN SEM,www.bluesinsem.com,,14,33449,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
223,2024-09-23,2024-10-14,CHATEAURENARD,,,119,Blues Rock Festival,http://www.bluesrockfestival.fr/,,19,13027,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
224,2024-11-10,2024-11-25,Mantes La Jolie,,,116,BLUES SUR SEINE,www.blues-sur-seine.com,,33,78361,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
1102,2024-10-07,2024-10-22,GRENOBLE,,,141,FESTIVAL LE MILLESIME,www.lemillesime.fr,,28,38185,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
225,2024-05-17,2024-05-18,Valentigney,,,277,BOCKSONS FESTIVAL,http://www.ville-valentigney.fr,,33,25580,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
226,2024-05-24,2024-05-25,NANCY,,,188,BON MOMENT ESTIVAL,,,35,54395,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
227,2024-12-08,2024-12-25,ANNEMASSE,,,96,Bonjour l'hiver,http://www.annemasse.fr/Culture/Vie-culturelle/Festivals/Bonjour-L-Hiver,,35,74012,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
228,2024-05-18,2024-05-18,CONFLANS STE HONORINE,,,237,BONNE MACHINE,www.mjcconflans.org,,18,78172,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
229,2024-12-11,2024-12-13,PARIS,,,164,BONSOIR PARIS !,www.festivalbonsoirparis.com,,12,75101,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
230,2024-11-02,2024-11-05,ILLKIRCH GRAFFENSTADEN,,,287,BOOGIE SPIRIT FESTIVAL,www.bsf4.com/fr,,12,67218,PLURIDISCIPLINAIRE SPECTACLE VIVANT,MUSIQUE ET DANSE
231,2024-05-07,2024-05-12,BORDEAUX,,,136,BORDEAUX CITE TANGO FESTIVAL,http://www.bordeaux-tango-festival.com/?lang=fr,,23,33063,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
232,2024-01-24,2024-01-28,BORDEAUX,,,123,BORDEAUX ROCK FESTIVAL,http://www.bordeauxrock.com,,23,33063,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
233,2024-06-06,2024-06-09,STE GEMMES SUR LOIRE,,,276,Bouche à oreille,https://festivalbao.fr/,,29,49278,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
234,2024-07-08,2024-07-09,Bouille ST Paul,,,189,Bouillez!,http://bouillez.fr/,,11,79044,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
235,2024-09-02,2024-09-03,AMIENS,,,174,BOULE BLEUE,www.laboulebleue.org,,20,80021,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
236,2024-06-05,2024-06-09,MARSEILLE,,,278,BOULEGAN - FESTIVAL DE LA SAINT JEAN,https://www.boulegan.fr/,,33,13201,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
237,2024-04-19,2024-04-21,ST JEAN DU GARD,,,103,BOULEGAN A L'OSTAL,https://www.festival-boulegan.com,,30,30269,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
238,2024-06-09,2024-06-11,TOULON,,,287,BOUN'ESTIVAL,www.leplancherdeschevres.fr,,18,83137,CIRQUE ET ARTS DE LA RUE,ARTS DE LA RUE
239,2024-03-23,2024-03-23,BOURG ST ANDEOL,,,173,BOUTEILLE EN BRETELLES,http://www.bouteilleenbretelles.com,,12,07042,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
240,2024-09-29,2024-09-30,Lesquin,,,154,BRASS OPEN DE LESQUIN - RENCONTRE EUROPENNE DE CUIVRES,http://brassopen.free.fr/,,9,59343,PLURIDISCIPLINAIRE MUSIQUE,PLURIDISCIPLINAIRE MUSIQUE
241,2024-04-02,2024-04-06,CHALON SUR SAONE,,,206,Break Storming,https://www.espace-des-arts.com/,,35,71076,DANSE,DANSES URBAINES
242,2024-10-14,2024-10-14,Guemene Penfao,,,188,BREIZH FOLIES,www.gwenmenez.com/breizhfolies,,18,44067,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
243,2024-09-20,2024-09-24,PARIS,,,71,BRESIL EN MOUVEMENTS,www.bresilenmouvements.org,,25,75101,CINÉMA ET AUDIOVISUEL,DOCUMENTAIRE
244,2024-05-25,2024-05-25,BLETTERANS,,,136,BRESSTIVAL,,,32,39056,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
245,2024-03-08,2024-03-17,NIMES,,,195,British Screen / Ecrans Britanniques  Nîmes,http://ecransbritanniques.org,,26,30189,CINÉMA ET AUDIOVISUEL,CINÉMAS ÉTRANGERS
246,2024-07-21,2024-07-24,Brive la Gaillarde,,,232,Brive Festival,http://brivefestival.com/,,16,19031,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
247,2024-04-04,2024-04-11,BRON,,,109,BRON RVB'N,https://rvbn.fr/2019/,,24,69029,TRANSDISCIPLINAIRE,CRÉATION NUMÉRIQUE
248,2024-08-22,2024-08-24,ST Silvain sous Toulx,,,154,Bruit de la musique,http://www.lebruitdelamusique.org/,,28,23243,PLURIDISCIPLINAIRE MUSIQUE,PLURIDISCIPLINAIRE MUSIQUE
249,2024-10-28,2024-10-28,LA BRUFFIERE,,,85,BRUIT'FIER ROCK FESTIVAL,www.bruitfier-rock.fr,,20,85039,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
250,2024-07-01,2024-07-01,Epernay,,,74,BUBBLE DJ FESTIVAL,http://www.bubbledjfestival.fr/,,29,51230,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
251,2024-10-21,2024-10-21,Bully Les Mines,,,144,BULLY ON ROCKS,www.bullyonrocks.fr,,16,62186,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
252,2024-07-07,2024-07-10,BRIDES LES BAINS,,,261,CA JAZZ A BRIDES,http://www.jazzabrides.com,,34,73057,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
253,2024-06-07,2024-06-09,ESTRABLIN,,,76,ÇA VA BIEN SE PASSER,www.cavabienspasser.fr,,18,38157,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
254,2024-07-17,2024-07-22,GRENOBLE,,,272,CABARET FRAPPÉ,www.cabaret-frappe.com,,22,38185,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
255,2024-08-24,2024-08-27,CHARLEVILLE MEZIERES,,,156,CABARET VERT,www.cabaretvert.com,,31,08105,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
256,2024-06-30,2024-07-02,Cabourg,,,188,Cabourg mon Amour,http://cabourgmonamour.fr/,,34,14117,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
257,2024-09-21,2024-09-24,ARCACHON,,,142,CADENCES,http://www.ville-arcachon.fr/,,10,33009,DANSE,DANSE
258,2024-03-01,2024-04-02,SOTTEVILLE LES ROUEN,,,107,CAFE DE LA MARINE,www.trianontransatlantique.com,,32,76681,MUSIQUES ACTUELLES,CHANSON
259,2024-10-03,2024-10-06,Montelimar,,,181,Cafés littéraires de Montélimar,http://lescafeslitteraires.fr/,,10,26198,LIVRE ET LITTÉRATURE,LIVRE ET LITTÉRATURE
260,2024-07-15,2024-07-19,CAHORS,,,292,CAHORS BLUES FESTIVAL,www.cahorsbluesfestival.com,,34,46042,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
261,2024-03-29,2024-04-13,Maure de Bretagne,,,143,CAMBROUSS'RIES,http://art-maure-spectacles.com,,12,35168,DIVERS SPECTACLE VIVANT,HUMOUR
262,2024-06-10,2024-06-10,BLAIN,,,140,CANAL EN SCÈNE,www.artnonyme.jimdo.com,,35,44015,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
263,2024-04-05,2024-04-10,CANNES,,,55,Canneseries,http://canneseries.com/fr/,,25,06029,CINÉMA ET AUDIOVISUEL,AUDIOVISUEL
264,2024-06-22,2024-06-22,CASES DE PENE,,,136,CAP A CASES,www.capacases.fr,,21,66041,MUSIQUES ACTUELLES,MUSIQUES ACTUELLES
265,2024-07-10,2024-07-17,STE Livrade sur Lot,,,130,Cap aux bords - Rencontres cinéma et éducation populaire à Sainte Livrade,http://www.laligue47.org/culture/cap-aux-bords,,24,47252,CINÉMA ET AUDIOVISUEL,CINÉMA ET AUDIOVISUEL
266,2024-07-08,2024-07-14,CAP FERRET,,,213,CAP FERRET MUSIC FESTIVAL,www.ferretfestival.com,,22,33236,MUSIQUES CLASSIQUES,MUSIQUES CLASSIQUES
267,2024-08-04,2024-08-08,CAP D AIL,,,272,CAP JAZZ,https://cap-dail.fr/,,12,06032,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
268,2024-08-25,2024-08-26,LAFAUCHE,,,213,CAPH'ART'NAUM,https://www.caphartsnaum.com/,,24,52256,MUSIQUES ACTUELLES,"JAZZ, BLUES ET MUSIQUES IMPROVISÉES"
269,2024-04-13,2024-04-13,Carcen Ponson,,,63,CAR SCENE ROCK SON,,,18,40067,MUSIQUES ACTUELLES,MUSIQUES AMPLIFIÉES OU ÉLECTRONIQUES
270,2024-05-24,2024-05-26,AUXERRE,,,249,Caractères,https://www.festival-caracteres.fr/,,14,89024,LIVRE ET LITTÉRATURE,LIVRE ET LITTÉRATURE
271,2024-06-07,2024-06-08,MARSEILLE,,,249,CARAVANSERAIL,http://festival-caravanserail.com,,17,13201,MUSIQUES ACTUELLES,MUSIQUES TRADITIONNELLES ET DU MONDE
