id_etape,duree_depuis_depart,prix_etape,id_covoiturage,id_lieu
819,0,13,269,7424
820,0,6,270,3716
821,212,4,270,187
822,343,5,270,7269
103162,183,7,34335,7266
103163,0,10,34336,7258
825,313,4,271,2
826,466,6,271,3716
827,491,2,271,485
828,0,3,272,4524
829,251,12,272,1075
830,299,14,272,3984
831,438,5,272,4543
832,442,5,272,7089
833,0,11,273,4774
834,264,11,273,5338
103164,0,16,34337,3871
836,279,17,273,4460
837,373,13,273,3716
838,0,16,274,3895
839,233,12,274,7268
840,369,9,274,6329
841,0,18,275,5739
842,0,10,276,4560
843,0,10,277,7047
844,488,4,277,6689
845,620,7,277,140
846,795,11,277,4514
847,850,4,277,3726
848,0,15,278,3325
849,0,8,279,945
850,397,5,279,3747
851,465,4,279,4537
852,0,7,280,1053
853,553,16,280,3514
854,737,4,280,3706
855,0,11,281,3637
856,0,4,282,1993
857,129,5,282,4300
858,135,7,282,3821
859,0,19,283,6998
860,200,5,283,3325
861,277,5,283,7277
862,435,5,283,7283
863,0,3,284,5961
864,220,2,284,4512
865,249,4,284,5810
866,313,18,284,6139
867,342,7,284,68
868,0,20,285,7270
869,0,17,286,3773
870,388,6,286,651
871,566,8,286,3759
872,684,5,286,3855
873,0,20,287,589
874,408,11,287,3926
875,0,3,288,6936
876,198,16,288,3927
877,0,11,289,2499
878,395,7,289,2505
879,472,7,289,5941
880,546,12,289,5796
881,0,11,290,156
882,170,12,290,6417
883,177,7,290,1148
884,367,2,290,3926
885,377,10,290,3756
886,0,8,291,3850
887,586,9,291,5338
888,0,5,292,126
889,236,2,292,2430
890,399,9,292,4116
103165,318,10,34337,490
892,0,16,293,4585
893,244,4,293,4586
894,313,2,293,1922
895,381,3,293,4774
896,0,19,294,7288
897,624,3,294,1364
898,624,10,294,63
899,719,5,294,1149
103166,0,8,34338,3705
103167,275,2,34338,3845
103168,395,8,34338,3713
103169,532,3,34338,2144
103170,0,11,34339,7256
103171,472,13,34339,2091
103172,533,11,34339,7004
103173,601,19,34339,3729
103174,0,18,34340,1790
103175,0,19,34341,477
103176,411,5,34341,7270
103177,581,4,34341,3782
103178,738,3,34341,6702
103179,0,7,34342,6153
103180,652,2,34342,4550
103181,739,2,34342,2051
103182,916,4,34342,480
103183,1007,3,34342,2090
103184,0,19,34343,4541
103185,0,6,34344,2494
103186,267,12,34344,5972
103187,452,6,34344,3847
103188,612,5,34344,7282
103189,0,17,34345,7252
103190,620,2,34345,3469
103191,783,5,34345,2048
900,0,13,295,7109
901,186,4,295,1774
902,0,9,296,5796
903,264,2,296,3681
904,283,3,296,5867
905,0,7,297,4543
906,170,16,297,3826
907,328,17,297,4747
908,0,6,298,6329
909,575,14,298,3891
910,600,5,298,3848
911,0,11,299,3718
912,93,6,299,3748
913,143,9,299,4542
914,194,7,299,3853
915,387,4,299,3592
916,0,6,300,7107
917,295,3,300,5941
918,349,3,300,6280
919,458,4,300,6935
920,637,15,300,6417
921,0,10,301,4524
922,507,15,301,6355
923,602,4,301,4141
924,0,12,302,3741
925,653,2,302,6387
926,0,6,303,3708
927,0,11,304,7259
928,0,6,305,6823
929,0,16,306,4521
930,445,3,306,3368
931,465,3,306,4520
932,605,5,306,7252
933,0,19,307,6938
934,0,4,308,6279
935,0,10,309,1365
936,375,12,309,6329
937,401,9,309,6998
938,530,5,309,68
939,0,6,310,7258
940,244,7,310,4559
941,329,4,310,1400
942,396,12,310,5807
943,549,5,310,3723
944,0,8,311,7277
945,315,6,311,2872
946,416,2,311,6355
948,103,8,312,3743
949,300,14,312,4514
950,324,3,312,3739
951,0,8,313,96
952,0,10,314,3717
953,0,4,315,3716
954,428,6,315,3591
955,0,19,316,4589
956,198,9,316,6868
957,0,8,317,7042
958,346,4,317,3726
959,439,4,317,3751
960,577,5,317,6760
961,0,4,318,3853
962,469,6,318,1076
963,514,2,318,3820
964,646,13,318,7017
965,0,16,319,3887
966,539,9,319,2051
967,0,10,320,3976
968,0,6,321,1725
969,488,2,321,3881
970,527,10,321,6355
971,632,13,321,3444
972,0,3,322,126
973,346,3,322,3782
974,497,5,322,3785
975,666,17,322,3707
976,723,5,322,3771
977,0,5,323,7047
978,249,2,323,1077
979,275,3,323,5810
980,0,9,324,6328
981,121,9,324,4315
982,318,4,324,3779
983,0,15,325,3702
984,0,16,326,6378
985,589,2,326,4458
986,0,14,327,3513
987,204,3,327,3487
988,260,6,327,4394
989,366,2,327,6773
990,458,13,327,5796
991,0,19,328,5941
992,559,7,328,3871
993,716,5,328,3760
994,0,12,329,4527
995,201,5,329,7073
997,129,3,330,3978
998,236,4,330,6879
999,266,4,330,7262
103192,867,6,34345,3988
103193,0,12,34346,3818
103194,40,6,34346,2215
103195,212,9,34346,3712
103196,284,11,34346,805
103197,0,7,34347,7042
103198,521,2,34347,2382
103200,596,13,34347,7043
103201,0,9,34348,34
103202,238,14,34348,7285
103203,0,12,34349,1053
103204,0,6,34350,4476
103205,0,10,34351,5857
103206,0,15,34352,4535
103207,0,11,34353,2051
103208,48,4,34353,6409
103209,160,2,34353,4840
103210,358,3,34353,2586
103211,368,2,34353,4471
103212,0,16,34354,3742
103213,0,6,34355,6138
103214,232,7,34355,7268
103215,0,8,34356,1923
103216,278,2,34356,7020
103217,408,17,34356,3773
103218,0,17,34357,6716
103219,356,6,34357,7081
103220,542,5,34357,1400
103221,574,3,34357,1418
103222,652,6,34357,3721
103223,0,16,34358,3983
103224,161,6,34358,7004
103225,307,5,34358,7277
103226,308,5,34358,4532
103227,395,3,34358,2547
103228,0,7,34359,7277
103229,515,3,34359,3739
103230,704,4,34359,1992
103231,891,9,34359,1928
103232,1037,8,34359,6773
103233,0,13,34360,7281
103234,614,2,34360,4544
103235,619,11,34360,6823
103236,719,6,34360,3713
103237,876,3,34360,7262
103238,0,15,34361,3781
103239,266,3,34361,3782
103240,452,9,34361,5794
103241,526,10,34361,5866
103242,0,8,34362,5794
103243,266,10,34362,805
103244,0,15,34363,6776
103245,499,6,34363,4260
103246,537,6,34363,4533
103247,554,7,34363,1773
103248,564,5,34363,3738
103249,0,9,34364,3637
103250,255,2,34364,7019
103251,374,5,34364,6444
103252,379,3,34364,3504
103253,401,7,34364,7424
103254,0,6,34365,3826
103255,436,6,34365,3786
103256,624,8,34365,3720
103257,705,5,34365,4300
103258,0,10,34366,3682
103259,0,18,34367,4517
103260,0,10,34368,1780
103261,79,4,34368,3768
103263,258,2,34368,7
103264,0,13,34369,3368
103265,0,20,34370,5942
103266,534,14,34370,3984
103267,560,3,34370,76
1000,406,7,330,4523
1001,0,11,331,3769
1002,436,11,331,1737
1003,495,10,331,4544
1004,506,3,331,3825
1005,0,6,332,158
1006,445,3,332,3749
1007,537,3,332,6938
1008,701,17,332,4518
1009,789,9,332,6929
1010,0,19,333,2673
1011,276,3,333,6064
1012,320,14,333,6327
1013,368,2,333,6356
1014,0,12,334,4751
1015,465,12,334,6329
1016,660,6,334,1790
1017,729,15,334,4300
1018,0,5,335,7403
1019,234,3,335,2872
1020,386,8,335,4300
1021,403,6,335,477
1022,0,17,336,461
1023,0,12,337,2049
1024,0,6,338,1992
1025,0,14,339,4525
1026,186,6,339,7271
1027,254,7,339,64
1028,0,6,340,3927
1029,540,3,340,1984
1030,548,8,340,4533
1031,0,11,341,2465
1032,170,5,341,4774
1033,188,4,341,3487
103268,623,3,34370,3710
1035,63,3,342,4856
1036,87,7,342,1994
1037,0,18,343,140
1038,351,4,343,7271
1039,459,5,343,3818
1040,0,12,344,3750
1041,271,7,344,1993
1042,320,2,344,3781
1043,360,2,344,1992
1044,483,6,344,2401
1045,0,19,345,7282
1046,0,20,346,3822
1047,659,3,346,3763
1048,663,5,346,4299
1049,781,3,346,1694
1050,911,2,346,1011
1051,0,8,347,6772
1052,79,14,347,1364
1053,176,13,347,3817
1054,187,8,347,7017
1055,217,12,347,3704
1056,0,6,348,3892
1057,611,4,348,3881
1058,640,18,348,5338
1059,712,6,348,4562
1060,0,15,349,4460
1061,288,2,349,3761
1062,422,10,349,7403
1063,463,4,349,5795
1064,599,9,349,1771
1065,0,5,350,3759
1066,600,2,350,3886
1067,616,10,350,4458
1068,0,9,351,3985
1069,0,14,352,5982
1070,604,4,352,3712
1071,0,7,353,140
1072,165,14,353,3701
1073,213,3,353,2612
1074,244,3,353,3715
1075,287,14,353,3928
1076,0,13,354,1806
1077,277,6,354,84
1078,358,4,354,5810
1079,389,8,354,999
1080,389,18,354,7276
1081,0,5,355,3749
1082,497,7,355,6139
1083,520,2,355,3821
1084,0,6,356,3680
1085,466,3,356,4623
1086,0,14,357,1420
1087,209,6,357,4752
1088,231,6,357,4585
1089,0,14,358,3728
1090,0,14,359,4525
1091,0,19,360,7288
1092,266,11,360,3765
1093,0,10,361,4294
1094,0,12,362,3963
1095,205,8,362,7270
1096,394,12,362,3827
1097,0,10,363,1923
1098,581,2,363,5796
1099,718,4,363,7003
103269,725,10,34370,6883
103270,0,20,34371,6884
103271,268,16,34371,1173
103272,0,9,34372,7046
103273,371,2,34372,6279
103274,464,7,34372,4623
103275,493,13,34372,3761
103276,616,5,34372,1806
103277,0,6,34373,7260
103278,487,13,34373,7042
103279,0,13,34374,4246
103280,489,5,34374,7260
103281,587,13,34374,6997
103282,0,5,34375,6760
103283,445,2,34375,3787
103284,625,2,34375,4476
103285,734,5,34375,6280
103286,785,4,34375,3925
103287,0,5,34376,1977
103288,529,6,34376,1256
103289,685,10,34376,3717
103290,778,3,34376,4472
103291,0,4,34377,187
103292,606,3,34377,4517
103293,680,2,34377,3724
103294,0,16,34378,7365
103295,389,2,34378,3368
103296,0,9,34379,6376
103297,499,3,34379,4856
103298,642,2,34379,7046
103299,0,13,34380,2674
103300,480,11,34380,3514
103301,0,10,34381,4722
103302,405,2,34381,7290
103303,590,4,34381,3731
103304,593,12,34381,5835
103305,0,14,34382,4677
103306,331,15,34382,4395
103307,0,15,34383,6937
103308,242,3,34383,4475
103309,310,2,34383,3827
103310,0,5,34384,3847
103311,510,2,34384,1438
103312,515,12,34384,5805
103313,524,2,34384,4589
103314,598,4,34384,6409
103315,0,16,34385,7106
103316,200,4,34385,2673
103317,226,7,34385,1774
103318,0,17,34386,1256
103319,369,2,34386,7365
103320,391,8,34386,4535
103321,0,3,34387,2499
103322,116,3,34387,4544
103323,159,5,34387,2586
103324,303,4,34387,3777
103325,0,13,34388,3702
103326,122,2,34388,4461
103327,167,5,34388,7074
103328,199,7,34388,7108
103329,0,16,34389,3731
103330,532,15,34389,7271
103331,0,17,34390,1075
103332,473,3,34390,4260
103333,591,8,34390,7259
103334,671,7,34390,35
103335,751,13,34390,7258
103336,0,17,34391,800
103337,0,4,34392,4515
103338,0,16,34393,2431
103339,459,11,34393,5306
103340,0,4,34394,2673
103341,504,4,34394,3896
103342,662,4,34394,3627
103343,858,6,34394,3781
103344,901,4,34394,3926
103345,0,15,34395,4328
103346,249,15,34395,5972
103347,370,4,34395,2528
103348,525,3,34395,6293
103349,558,5,34395,3752
103350,0,14,34396,3653
103351,100,5,34396,3029
103352,251,7,34396,4623
103353,0,6,34397,7106
103354,502,5,34397,3751
103355,0,15,34398,4722
103356,404,11,34398,780
103357,0,10,34399,3826
103358,239,6,34399,7003
103359,0,14,34400,1928
103360,502,9,34400,3514
103361,544,10,34400,3883
103362,0,14,34401,3855
103363,0,14,34402,56
103364,438,6,34402,1076
103365,591,2,34402,3782
103366,760,7,34402,1438
103367,0,4,34403,4721
103368,436,5,34403,3856
1100,726,4,363,7265
1101,819,3,363,4535
1102,0,9,364,2673
1103,440,2,364,3469
1104,637,5,364,6376
1105,662,2,364,4751
1106,0,14,365,7041
1107,378,2,365,4549
1108,485,8,365,6417
1109,497,7,365,1773
1110,0,17,366,6935
1111,229,10,366,2586
1112,277,5,366,137
1113,373,13,366,798
1114,0,4,367,7265
1115,0,16,368,613
1116,0,4,369,1922
1117,152,3,369,3748
1118,152,2,369,2499
1119,247,7,369,4721
1120,0,5,370,3892
1121,0,15,371,2495
1122,292,2,371,7262
1123,455,2,371,3512
1124,0,8,372,6168
1125,0,16,373,5796
1126,470,10,373,480
1127,0,4,374,999
1128,0,19,375,4513
1129,692,6,375,5810
103369,578,13,34403,7089
1131,0,18,377,3711
1132,235,2,377,6111
1133,367,6,377,3764
1134,0,4,378,7255
1135,628,3,378,5810
1136,0,18,379,3778
1137,0,12,380,6066
1138,160,12,380,3757
1139,359,4,380,7268
1140,518,2,380,3712
1141,707,10,380,7257
1142,0,16,381,7279
1143,0,6,382,1384
1144,544,3,382,2051
1145,630,10,382,3760
1146,0,3,383,3761
1147,371,8,383,7289
1148,480,3,383,6876
1149,559,11,383,4543
1150,0,14,384,1191
1151,99,10,384,3712
1152,198,3,384,3785
1153,0,15,385,5833
1154,107,5,385,4116
1155,265,6,385,34
1156,0,12,386,6356
1157,339,3,386,5306
1158,0,10,387,4532
1159,200,11,387,2493
1160,306,3,387,6064
1161,349,7,387,3984
1162,511,2,387,1400
1163,0,10,388,1420
1164,341,7,388,3637
1165,0,15,389,484
1166,487,14,389,5739
1167,0,10,390,1727
1168,352,9,390,6293
1169,528,2,390,2528
1170,552,2,390,7269
1171,752,15,390,3485
1172,0,5,391,4460
1173,0,4,392,6702
1174,437,8,392,6657
1175,460,10,392,4787
1176,658,7,392,7162
1177,0,14,393,156
1178,181,19,393,2674
1179,380,4,393,1400
1180,533,3,393,3986
1181,0,9,394,4513
1182,297,8,394,5818
1183,320,12,394,3708
1184,363,3,394,6417
1185,472,8,394,5794
1186,0,8,395,7270
1187,551,4,395,6689
1188,604,3,395,3487
1189,0,17,396,3854
1190,47,7,396,3983
1191,221,3,396,4461
1192,0,19,397,6800
1193,487,9,397,7274
1194,547,5,397,3511
1195,583,2,397,3782
1196,0,17,398,3773
1197,400,3,398,7091
1198,558,8,398,3773
1199,0,10,399,7073
103370,746,12,34403,6927
103371,0,7,34404,1302
103372,497,16,34404,6936
103373,617,13,34404,3983
103374,620,2,34404,7081
103375,0,9,34405,7106
103376,251,5,34405,81
103377,0,8,34406,1077
103378,0,8,34407,3978
103379,466,6,34407,3741
103380,536,2,34407,6280
103381,646,3,34407,6138
103382,676,2,34407,3750
103383,0,14,34408,7403
103384,0,11,34409,3408
103385,92,3,34409,7046
103386,271,11,34409,613
103387,311,5,34409,3767
103388,453,11,34409,4519
103389,0,6,34410,6079
103390,387,4,34410,7255
103391,564,6,34410,3760
1200,230,3,399,6066
1201,396,2,399,7290
1202,530,2,399,6935
1203,0,14,400,1011
1204,0,3,401,3777
1205,563,10,401,1417
1206,589,5,401,4773
1207,727,8,401,4531
1208,0,3,402,2144
1209,0,12,403,3592
1210,0,5,404,3768
1211,604,5,404,3885
1212,0,18,405,126
1213,0,20,406,7269
1214,0,15,407,2674
1215,325,2,407,4516
1216,489,3,407,4587
1217,681,4,407,6868
1218,817,11,407,4549
1219,0,8,408,798
1220,292,19,408,3822
1221,343,7,408,3889
1222,357,6,408,7257
1223,0,15,409,4624
1224,378,2,409,7256
1225,441,3,409,7089
1226,528,9,409,3786
1227,0,15,410,4299
1228,0,7,411,6928
1229,388,19,411,1990
1230,558,6,411,4460
1231,614,5,411,5972
1232,0,9,412,3963
1233,528,9,412,1384
1234,701,5,412,3720
1235,844,13,412,3885
1236,946,9,412,4524
1237,0,9,413,4476
1238,641,8,413,5972
1239,821,7,413,6655
1240,980,3,413,1806
1242,0,12,414,4511
1243,410,6,414,7502
1244,418,10,414,7110
1245,584,13,414,3822
1246,0,17,415,7273
1247,0,5,416,805
1248,0,17,417,4133
1249,370,6,417,7020
1250,372,3,417,6773
1251,529,5,417,4721
1252,0,13,418,4550
1253,180,10,418,57
1254,312,6,418,7275
1255,338,3,418,1936
1256,0,4,419,7502
1257,400,10,419,82
1258,560,7,419,198
1259,738,18,419,4750
1260,738,2,419,6876
1261,0,16,420,5941
1262,621,5,420,3978
1263,624,3,420,4809
1264,0,19,421,6772
1265,348,17,421,3727
1266,469,2,421,4459
1268,0,10,422,3818
1269,217,2,422,3742
1270,235,4,422,3720
1271,0,10,423,3728
1272,496,7,423,4752
1274,729,13,423,4472
1275,0,3,424,3728
1276,157,15,424,6875
1277,340,3,424,3769
1278,0,5,425,3751
1279,0,18,426,6409
1280,664,3,426,1969
1281,0,19,427,1922
1282,435,3,427,4532
1283,0,11,428,4751
1284,0,6,429,7162
1285,232,4,429,7280
1286,325,3,429,1735
1287,452,4,429,132
1288,0,8,430,6932
1289,300,7,430,3849
1290,356,2,430,4116
1291,397,7,430,7018
1292,501,7,430,3851
1293,0,8,431,3030
1294,233,3,431,2090
1295,252,3,431,999
1296,0,14,432,1990
1297,0,5,433,4541
1298,211,9,433,7283
1299,281,17,433,3871
1300,282,15,433,4460
1301,315,10,433,7042
1302,0,7,434,3776
1303,303,13,434,490
1304,453,3,434,3976
1305,467,7,434,5338
1306,0,11,435,1149
1307,189,4,435,4549
1308,267,2,435,5942
1309,375,4,435,1053
1310,0,9,436,6998
1311,0,16,437,6355
1312,256,7,437,7162
1313,268,3,437,3746
1314,306,2,437,6768
1315,0,12,438,3763
1316,403,6,438,4300
1317,461,4,438,3773
1318,651,8,438,3771
1319,0,13,439,2674
1320,0,14,440,3514
1321,426,9,440,459
1322,0,14,441,7278
1323,74,4,441,3963
1324,112,10,441,3710
1325,272,2,441,1438
1326,348,2,441,5941
1327,0,19,442,7272
1328,0,5,443,1149
1329,284,5,443,6702
1330,458,8,443,2431
1331,0,3,444,3764
1332,335,12,444,3764
1333,391,10,444,909
1334,464,3,444,4752
1335,524,2,444,7268
1336,0,13,445,589
1337,0,3,446,1397
1338,0,16,447,7110
1339,103,7,447,3728
1340,127,5,447,2091
1341,0,10,448,3854
1342,628,4,448,7286
1343,821,5,448,4562
1344,833,9,448,4735
1345,0,5,449,1710
1346,470,15,449,7263
1347,475,6,449,3732
1348,558,7,449,3766
1349,684,3,449,4624
1350,0,20,450,1076
1351,441,2,450,7109
1352,442,5,450,3656
1353,0,16,451,5866
1354,486,19,451,198
1355,0,17,452,82
1356,458,6,452,6655
1357,501,8,452,1780
1358,624,14,452,3772
1359,0,10,453,3637
1360,0,15,454,4747
1361,153,5,454,5994
1362,297,5,454,6884
1363,439,8,454,56
1364,569,8,454,6768
1365,0,4,455,7283
1366,98,7,455,1417
1367,0,13,456,7019
1368,380,15,456,3591
1369,540,11,456,4482
1370,674,11,456,3753
1371,808,8,456,4560
1372,0,18,457,7290
1373,203,17,457,6938
1374,353,7,457,999
1375,0,12,458,7279
1376,307,2,458,2382
1377,409,3,458,1150
1378,477,5,458,3723
1379,0,5,459,4315
1380,0,8,460,3745
1381,287,14,460,4677
1382,452,3,460,5882
1383,0,5,461,3606
1384,396,6,461,7287
1385,0,13,462,5960
1386,325,9,462,459
1387,519,5,462,2528
1388,627,15,462,1077
1389,688,4,462,4512
1390,0,8,463,1811
1391,439,8,463,3638
1392,582,17,463,3886
1393,779,7,463,4722
1394,0,13,464,3706
1395,220,4,464,82
1396,385,3,464,3986
1397,405,5,464,3439
1398,0,6,465,6159
1399,453,6,465,1994
1400,609,6,465,3881
1401,0,19,466,3776
1402,222,4,466,3748
1403,355,15,466,4510
1404,416,3,466,6657
1405,0,9,467,1076
1406,110,14,467,652
1407,214,13,467,3978
1408,378,3,467,3742
1409,0,12,468,6936
1410,336,7,468,4672
1411,500,2,468,6355
1412,0,14,469,7261
1413,523,14,469,7255
1414,569,9,469,5835
1415,704,2,469,3728
1416,0,13,470,3728
1417,380,6,470,5866
1418,521,6,470,6153
1419,655,5,470,3627
1420,751,2,470,1362
1421,0,14,471,3605
1422,591,6,471,3788
1423,691,3,471,1990
1424,0,11,472,4751
1425,173,3,472,3770
1426,357,3,472,7259
1427,0,16,473,3703
1428,528,11,473,2215
1429,0,19,474,3443
1430,487,4,474,4559
1431,627,5,474,3
1432,720,2,474,3680
1433,0,11,475,5866
1434,551,2,475,1238
1435,670,3,475,3882
1436,830,2,475,3682
1437,946,7,475,3681
1438,0,12,476,945
1439,531,2,476,5807
1440,708,13,476,4536
1441,0,7,477,4542
1442,590,3,477,2
1443,0,9,478,6702
1444,182,6,478,3679
1445,325,3,478,4007
1446,372,11,478,1780
1447,431,7,478,4549
1448,0,19,479,3469
1449,441,2,479,1256
1450,453,17,479,7042
1451,650,5,479,7263
1452,0,18,480,1256
1453,319,10,480,4561
1454,408,7,480,1261
1455,0,4,481,1923
1456,0,18,482,4764
1457,458,17,482,4537
1458,551,4,482,7257
1459,0,16,483,6884
1460,337,5,483,4513
1461,393,3,483,613
1462,0,19,484,2090
1463,191,8,484,4702
1464,308,11,484,999
1465,345,6,484,4751
1466,0,9,485,7280
1467,396,6,485,6702
1468,0,18,486,6159
1469,578,6,486,6138
1470,745,4,486,3963
1471,860,6,486,484
1472,0,10,487,4793
1473,568,8,487,4524
1474,597,2,487,6873
1475,622,6,487,158
1476,0,20,488,7275
1477,255,2,488,7280
1478,0,18,489,3883
1479,479,4,489,4532
1480,498,8,489,4294
1481,0,3,490,6689
1482,361,4,490,7004
1483,0,7,491,3928
1484,0,10,492,3850
1485,0,11,493,801
1486,0,11,494,3925
1487,563,7,494,3408
1488,593,13,494,137
1489,729,7,494,3783
1490,0,10,495,3975
1491,70,3,495,3592
1492,146,16,495,1364
1493,162,17,495,3728
1494,194,8,495,1734
1495,0,4,496,3651
1496,88,3,496,490
1497,252,4,496,3680
1498,330,9,496,3744
1499,368,16,496,6280
103392,641,3,34410,3759
103393,796,4,34410,6873
103394,0,14,34411,3716
103395,587,3,34411,4511
103396,588,6,34411,5306
103397,721,2,34411,3514
103398,0,6,34412,589
103399,117,8,34412,3854
103400,175,8,34412,805
103401,0,18,34413,155
103402,226,5,34413,1150
103403,392,2,34413,3503
103404,395,4,34413,2547
103405,492,12,34413,6159
103406,0,10,34414,4549
103407,149,10,34414,137
103408,322,3,34414,3708
103409,0,13,34415,3775
103410,528,9,34415,4522
103411,671,3,34415,7265
103412,0,11,34416,3828
103413,427,3,34416,4523
103414,464,3,34416,6927
103415,474,3,34416,1771
103416,0,19,34417,6776
103418,407,4,34417,5739
103419,592,10,34417,1984
103420,0,11,34418,1969
103421,154,3,34418,2430
103422,175,11,34418,4533
103423,209,4,34418,2049
103424,0,13,34419,3730
103425,470,3,34419,4522
103426,595,7,34419,798
103427,0,10,34420,3701
103428,112,7,34420,7089
103429,310,7,34420,7046
103430,0,3,34421,1302
103431,489,2,34421,7109
103432,596,3,34421,3513
103433,687,8,34421,2586
103434,0,17,34422,2499
103435,617,10,34422,3853
103436,643,4,34422,3854
103437,0,6,34423,3885
103438,0,6,34424,1969
103439,132,9,34424,677
103440,0,18,34425,7275
103441,590,8,34425,4514
103442,722,2,34425,4792
103443,0,14,34426,3606
103444,0,18,34427,3758
103445,142,9,34427,6409
103446,143,4,34427,5805
103447,312,2,34427,6355
103448,0,13,34428,6279
103449,0,5,34429,1400
103450,363,3,34429,68
103451,0,17,34430,3746
103452,251,12,34430,7044
103453,272,3,34430,2035
103454,0,17,34431,3702
103455,585,5,34431,1396
103457,145,4,34432,3710
103458,289,3,34432,3853
103459,346,11,34432,4587
103460,493,3,34432,6716
103461,0,11,34433,1928
103462,123,9,34433,7271
103463,217,3,34433,7365
103464,0,9,34434,4792
103465,410,16,34434,477
103466,548,12,34434,4750
103467,0,6,34435,3822
103468,0,11,34436,3723
103469,60,17,34436,5739
103470,0,19,34437,3784
103471,196,11,34437,3826
103472,268,9,34437,5835
1500,0,16,497,83
1501,402,3,497,3888
1502,544,2,497,3638
1503,639,3,497,6930
1504,0,7,498,7089
1505,171,6,498,3733
1506,277,3,498,1150
1507,0,14,499,6927
1508,321,2,499,158
1509,0,15,500,3818
1510,493,7,500,4510
1511,601,7,500,6883
1512,0,17,501,4590
1513,321,3,501,3975
1514,0,5,502,3745
1515,257,4,502,4300
1516,394,13,502,63
1517,0,3,503,3652
1518,134,15,503,4515
1519,291,2,503,4530
1520,0,9,504,3769
1521,269,5,504,3854
1522,345,3,504,3653
1523,368,18,504,3703
1524,0,5,505,3781
1525,285,10,505,6111
1526,356,9,505,7272
1527,0,9,506,4511
1528,182,15,506,6293
1529,288,15,506,4518
1530,309,2,506,5942
1531,0,16,507,4524
1532,303,7,507,3732
1533,305,19,507,155
1534,382,4,507,5818
1535,0,15,508,3759
1536,0,19,509,7270
1537,407,3,509,4522
1538,424,10,509,4260
1539,501,3,509,1710
1540,518,17,509,4476
1541,0,8,510,1773
1542,565,6,510,3779
1543,0,18,511,2674
1544,598,7,511,6379
