idLieu,nomLieu,adresseLieu,commune,codeINSEELieu,typeLieu,longitude_x,latitude_x,codeINSEE,communeINSEE,codePostal,latitude_y,longitude_y,departement
7081,Aire de covoiturage de L'Etier du Moulin,24 D948. 85330 Noirmoutier-en-l'̩le,NOIRMOUTIER EN L ILE,85163,Aire de covoiturage,-2.248,46.9993,85163,NOIRMOUTIER EN L ILE,85330.0,47.0086655085,-2.26243620205,85.0
7082,Aire de covoiturage de L'Etier du Moulin,24 D948. 85330 Noirmoutier-en-l'̩le,NOIRMOUTIER EN L ILE,85163,Aire de covoiturage,-2.248,46.9993,85163,NOIRMOUTIER EN L ILE,85330.0,47.0086655085,-2.26243620205,85.0
7089,Aire de covoiturage de La Martelle,26 Rue de la Martelle. 85170 Le Poir̩-sur-Vie,LE POIRE SUR VIE,85178,Aire de covoiturage,-1.5061,46.7701,85178,LE POIRE SUR VIE,85170.0,46.769919754,-1.50488626452,85.0
7090,Parking du Roc,1 Place de l'̩glise. 85170 Le Poir̩-sur-Vie,LE POIRE SUR VIE,85178,Parking,-1.5108,46.7683,85178,LE POIRE SUR VIE,85170.0,46.769919754,-1.50488626452,85.0
7091,Aire de covoiturage de La Martelle,26 Rue de la Martelle. 85170 Le Poir̩-sur-Vie,LE POIRE SUR VIE,85178,Aire de covoiturage,-1.5061,46.7701,85178,LE POIRE SUR VIE,85170.0,46.769919754,-1.50488626452,85.0
7092,Parking du Roc,1 Place de l'̩glise. 85170 Le Poir̩-sur-Vie,LE POIRE SUR VIE,85178,Parking,-1.5108,46.7683,85178,LE POIRE SUR VIE,85170.0,46.769919754,-1.50488626452,85.0
7105,Aire de covoiturage de Bel Air,D746. 85000 La Roche-sur-Yon,LA ROCHE SUR YON,85191,Aire de covoiturage,-1.396,46.6366,85191,LA ROCHE SUR YON,85000.0,46.6675261644,-1.4077954093,85.0
7106,Aire de covoiturage de La Roche Sur Yon - Est,D948. 85000 La Roche-sur-Yon,LA ROCHE SUR YON,85191,Aire de covoiturage,-1.3583,46.6716,85191,LA ROCHE SUR YON,85000.0,46.6675261644,-1.4077954093,85.0
7107,Aire de covoiturage de L'Atlantique,31 Rue de l'Atlantique. 85000 La Roche-sur-Yon,LA ROCHE SUR YON,85191,Aire de covoiturage,-1.4475,46.6847,85191,LA ROCHE SUR YON,85000.0,46.6675261644,-1.4077954093,85.0
7108,Aire de covoiturage de Bel Air,D746. 85000 La Roche-sur-Yon,LA ROCHE SUR YON,85191,Aire de covoiturage,-1.396,46.6366,85191,LA ROCHE SUR YON,85000.0,46.6675261644,-1.4077954093,85.0
7109,Aire de covoiturage de L'Atlantique,31 Rue de l'Atlantique. 85000 La Roche-sur-Yon,LA ROCHE SUR YON,85191,Aire de covoiturage,-1.4475,46.6847,85191,LA ROCHE SUR YON,85000.0,46.6675261644,-1.4077954093,85.0
7110,Aire de covoiturage de La Roche Sur Yon - Est,D948. 85000 La Roche-sur-Yon,LA ROCHE SUR YON,85191,Aire de covoiturage,-1.3583,46.6716,85191,LA ROCHE SUR YON,85000.0,46.6675261644,-1.4077954093,85.0
7162,Parking de covoiturage de Poitiers Nord,A10 Sortie 29 Poitiers Nord,POITIERS,86194,Aire de covoiturage,0.343598,46.620867,86194,POITIERS,86000.0,46.5839207726,0.359947653003,86.0
7252,Parking Cambrai,2 Rue de Cambrai. 90000 Belfort,BELFORT,90010,Parking,6.859393,47.636828,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7253,Parking Centre Commercial Rue de Madrid,Libert̩ Follereau. 90000 Belfort,BELFORT,90010,Parking,6.845228,47.636366,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7254,Parking Centre Th̩̩tre,1bis Rue des Capucins. 90000 Belfort,BELFORT,90010,Parking,6.857971,47.635689,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7255,Parking Cin̩ma des Quais,Multiplexe. 90000 Belfort,BELFORT,90010,Parking,6.861555,47.628888,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7256,Parking Coinot,2 Rue Pr̩sident Roosevelt. 90000 Belfort,BELFORT,90010,Parking,6.852513,47.633994,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7257,Parking Comte de La Suze,11 Rue Comte de la Suze. 90000 Belfort,BELFORT,90010,Parking,6.855877,47.635269,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7258,Parking Ddt Sarrail,9 Avenue du G̩n̩ral Sarrail. 90000 Belfort,BELFORT,90010,Parking,6.861383,47.636441,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7259,Parking de L' Arsenal,7 Avenue du G̩n̩ral Sarrail. 90000 Belfort,BELFORT,90010,Parking,6.863244,47.63647,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7260,Parking de L' Epide,Avenue de la Miotte. 90000 Belfort,BELFORT,90010,Parking,6.866757,47.642234,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7261,Parking de La Maison du Peuple,1 Place de la R̩sistance. 90000 Belfort,BELFORT,90010,Parking,6.85199,47.641406,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7262,Parking de La R̩sistance,5 Boulevard du Mar̩chal Joffre. 90000 Belfort,BELFORT,90010,Parking,6.855551,47.641598,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7263,Parking de L'Option Fran̩aise,2 Rue des Boucheries. 90000 Belfort,BELFORT,90010,Parking,6.862854,47.637362,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7264,Parking des Forges,65 Avenue Jean Moulin. 90000 Belfort,BELFORT,90010,Parking,6.861807,47.651369,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7265,Parking des Imp̩ts,1 Place R̩volution Fran̩aise. 90000 Belfort,BELFORT,90010,Parking,6.86181,47.637397,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7266,Parking des Tanneurs,1 Rue des Tanneurs. 90000 Belfort,BELFORT,90010,Parking,6.863281,47.635451,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7267,Parking du Phare,2 Rue Paul Koepfler. 90000 Belfort,BELFORT,90010,Parking,6.848971,47.639153,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7268,Parking du Quatorze Juillet,16 Rue du 14 Juillet. 90000 Belfort,BELFORT,90010,Parking,6.851805,47.648825,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7269,Parking du Quatre Septembre,6 Rue du 4 Septembre. 90000 Belfort,BELFORT,90010,Parking,6.855941,47.646132,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7270,Parking du Rosemont,10 Rue du Rosemont. 90000 Belfort,BELFORT,90010,Parking,6.864897,47.637611,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7271,Parking G̩n̩ral Sarrail,5 Avenue du G̩n̩ral Sarrail. 90000 Belfort,BELFORT,90010,Parking,6.862116,47.636378,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7272,Parking Houbre - Croix du Tilleul,2a Rue de l'Adjoint Houbre. 90000 Belfort,BELFORT,90010,Parking,6.857244,47.647913,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7273,Parking Janine Bazin,6 Place Jeanine Bazin. 90000 Belfort,BELFORT,90010,Parking,6.86153,47.631178,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7274,Parking Kl̩ber,15 Rue du G̩n̩ral Strolz. 90000 Belfort,BELFORT,90010,Parking,6.856694,47.639536,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7275,Parking Maison de Quartier des Forges,1A Rue de Marseille. 90000 Belfort,BELFORT,90010,Parking,6.864046,47.648963,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7276,Parking March̩ Frery,8 Rue de la Cavalerie. 90000 Belfort,BELFORT,90010,Parking,6.861186,47.641106,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7277,Parking Nouvelles Galeries,24 Fbg de France. 90000 Belfort,BELFORT,90010,Parking,6.855841,47.637353,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7278,Parking Place Albert Charles Meyer,Rue d'Aspach. 90000 Belfort,BELFORT,90010,Parking,6.849956,47.643096,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7279,Parking Place de L' Europe,2 Rue de Bellevue. 90000 Belfort,BELFORT,90010,Parking,6.845636,47.634344,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7280,Parking Plan̩tarium,2 Avenue Capt de la Laurencie. 90000 Belfort,BELFORT,90010,Parking,6.864887,47.641018,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7281,Parking R̩volution Fran̩aise,1 All̩e de l'Option Fran̩aise. 90000 Belfort,BELFORT,90010,Parking,6.860615,47.636813,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7282,Parking Rochereau,12 Rue Legrand. 90000 Belfort,BELFORT,90010,Parking,6.859425,47.634254,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7283,Parking Rouget de Lisle,3 Rue Lucie Aubrac. 90000 Belfort,BELFORT,90010,Parking,6.861431,47.645408,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7284,Parking Rue Koepfler,1 Rue Paul Koepfler. 90000 Belfort,BELFORT,90010,Parking,6.849174,47.637736,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7285,Parking Site Fortifi̩ Nord,11 Rue Georges Pompidou. 90000 Belfort,BELFORT,90010,Parking,6.863349,47.639852,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7286,Parking Site Fortifi̩ Nord Cit̩ des Associations,4 Rue Jean Pierre Melville. 90000 Belfort,BELFORT,90010,Parking,6.86632,47.640175,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7287,Parking Th̩̩tre,1 Fbg de Montb̩liard. 90000 Belfort,BELFORT,90010,Parking,6.858515,47.636209,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7288,Parking Thiers,15 Rue Stractman. 90000 Belfort,BELFORT,90010,Parking,6.855021,47.634569,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7289,Parking Monoprix,8 Rue de la R̩publique. 90000 Belfort,BELFORT,90010,Supermarch̩,6.859637,47.637168,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7290,Parking Janet,38 Ter Faubourg de Montb̩liard. 90001 Belfort,BELFORT,90010,Parking,6.856395,47.634418,90010,BELFORT,90000.0,47.6471539414,6.84541206237,90.0
7365,Leader Price,RN 20,CHAMARANDE,91132,Supermarch̩,2.206646,48.525225,91132,CHAMARANDE,91730.0,48.5167739657,2.21800082924,91.0
7403,Hyper March̩ Leclerc,ZAC du plateau de Guinettes. 50 Rue des Lys,ETAMPES,91223,Supermarch̩,2.140009,48.440726,91223,ETAMPES,91150.0,48.4211282308,2.13838881712,91.0
7424,Parc Relais de Courcelles-Sur-Yvette,Impasse des Gen̩ts,GIF SUR YVETTE,91272,Parking relais,2.09889,48.700057,91272,GIF SUR YVETTE,91190.0,48.6988273634,2.12788365005,91.0
7501,Parc des C̩lestins,26 Rue Eug̩ne Moutard Martin,MARCOUSSIS,91363,Parking,2.225626,48.641049,91363,MARCOUSSIS,91460.0,48.6463321888,2.20621393661,91.0
7502,Parking du Stade de L'̩tang Neuf,Rue des Vieux Gagnons,MARCOUSSIS,91363,Parking,2.240682,48.637919,91363,MARCOUSSIS,91460.0,48.6463321888,2.20621393661,91.0
