id_festival,date_debut,date_fin,lieu_principal,nb_pass_dispo,nb_pass_indispo,nbPassTotal,nom_manifestation,site_web,tarif_pass,id_commune,id_domaine
221,2024-04-04,2024-04-07,LOCMIQUELIC,0,0,150,BLUES EN RADE,https://sites.google.com/view/bluesenrade,12,170,7
222,2024-08-11,2024-08-12,ST MEDARD EN JALLES,0,0,279,BLUES IN SEM,www.bluesinsem.com,14,171,7
223,2024-09-23,2024-10-14,CHATEAURENARD,0,0,119,Blues Rock Festival,http://www.bluesrockfestival.fr/,19,172,7
224,2024-11-10,2024-11-25,Mantes La Jolie,0,0,116,BLUES SUR SEINE,www.blues-sur-seine.com,33,173,7
225,2024-05-17,2024-05-18,Valentigney,0,0,277,BOCKSONS FESTIVAL,http://www.ville-valentigney.fr,33,174,3
226,2024-05-24,2024-05-25,NANCY,0,0,188,BON MOMENT ESTIVAL,,35,175,3
227,2024-12-08,2024-12-25,ANNEMASSE,0,0,96,Bonjour l'hiver,http://www.annemasse.fr/Culture/Vie-culturelle/Festivals/Bonjour-L-Hiver,35,176,4
228,2024-05-18,2024-05-18,CONFLANS STE HONORINE,0,0,237,BONNE MACHINE,www.mjcconflans.org,18,177,3
229,2024-12-11,2024-12-13,PARIS,0,0,164,BONSOIR PARIS !,www.festivalbonsoirparis.com,12,35,5
230,2024-11-02,2024-11-05,ILLKIRCH GRAFFENSTADEN,0,0,287,BOOGIE SPIRIT FESTIVAL,www.bsf4.com/fr,12,178,36
231,2024-05-07,2024-05-12,BORDEAUX,0,0,136,BORDEAUX CITE TANGO FESTIVAL,http://www.bordeaux-tango-festival.com/?lang=fr,23,38,0
232,2024-01-24,2024-01-28,BORDEAUX,0,0,123,BORDEAUX ROCK FESTIVAL,http://www.bordeauxrock.com,23,38,3
233,2024-06-06,2024-06-09,STE GEMMES SUR LOIRE,0,0,276,Bouche à oreille,https://festivalbao.fr/,29,179,7
234,2024-07-08,2024-07-09,Bouille ST Paul,0,0,189,Bouillez!,http://bouillez.fr/,11,180,4
235,2024-09-02,2024-09-03,AMIENS,0,0,174,BOULE BLEUE,www.laboulebleue.org,20,49,5
236,2024-06-05,2024-06-09,MARSEILLE,0,0,278,BOULEGAN - FESTIVAL DE LA SAINT JEAN,https://www.boulegan.fr/,33,2,3
237,2024-04-19,2024-04-21,ST JEAN DU GARD,0,0,103,BOULEGAN A L'OSTAL,https://www.festival-boulegan.com,30,181,0
238,2024-06-09,2024-06-11,TOULON,0,0,287,BOUN'ESTIVAL,www.leplancherdeschevres.fr,18,182,4
240,2024-09-29,2024-09-30,Lesquin,0,0,154,BRASS OPEN DE LESQUIN - RENCONTRE EUROPENNE DE CUIVRES,http://brassopen.free.fr/,9,184,6
241,2024-04-02,2024-04-06,CHALON SUR SAONE,0,0,206,Break Storming,https://www.espace-des-arts.com/,35,185,37
242,2024-10-14,2024-10-14,Guemene Penfao,0,0,188,BREIZH FOLIES,www.gwenmenez.com/breizhfolies,18,186,3
243,2024-09-20,2024-09-24,PARIS,0,0,71,BRESIL EN MOUVEMENTS,www.bresilenmouvements.org,25,35,38
244,2024-05-25,2024-05-25,BLETTERANS,0,0,136,BRESSTIVAL,,32,187,3
245,2024-03-08,2024-03-17,NIMES,0,0,195,British Screen / Ecrans Britanniques  Nîmes,http://ecransbritanniques.org,26,100,18
246,2024-07-21,2024-07-24,Brive la Gaillarde,0,0,232,Brive Festival,http://brivefestival.com/,16,188,3
247,2024-04-04,2024-04-11,BRON,0,0,109,BRON RVB'N,https://rvbn.fr/2019/,24,189,39
248,2024-08-22,2024-08-24,ST Silvain sous Toulx,0,0,154,Bruit de la musique,http://www.lebruitdelamusique.org/,28,190,6
249,2024-10-28,2024-10-28,LA BRUFFIERE,0,0,85,BRUIT'FIER ROCK FESTIVAL,www.bruitfier-rock.fr,20,191,3
250,2024-07-01,2024-07-01,Epernay,0,0,74,BUBBLE DJ FESTIVAL,http://www.bubbledjfestival.fr/,29,192,3
251,2024-10-21,2024-10-21,Bully Les Mines,0,0,144,BULLY ON ROCKS,www.bullyonrocks.fr,16,193,3
252,2024-07-07,2024-07-10,BRIDES LES BAINS,0,0,261,CA JAZZ A BRIDES,http://www.jazzabrides.com,34,194,7
253,2024-06-07,2024-06-09,ESTRABLIN,0,0,76,ÇA VA BIEN SE PASSER,www.cavabienspasser.fr,18,195,3
254,2024-07-17,2024-07-22,GRENOBLE,0,0,272,CABARET FRAPPÉ,www.cabaret-frappe.com,22,104,3
256,2024-06-30,2024-07-02,Cabourg,0,0,188,Cabourg mon Amour,http://cabourgmonamour.fr/,34,197,3
257,2024-09-21,2024-09-24,ARCACHON,0,0,142,CADENCES,http://www.ville-arcachon.fr/,10,57,40
258,2024-03-01,2024-04-02,SOTTEVILLE LES ROUEN,0,0,107,CAFE DE LA MARINE,www.trianontransatlantique.com,32,198,9
259,2024-10-03,2024-10-06,Montelimar,0,0,181,Cafés littéraires de Montélimar,http://lescafeslitteraires.fr/,10,199,24
260,2024-07-15,2024-07-19,CAHORS,0,0,292,CAHORS BLUES FESTIVAL,www.cahorsbluesfestival.com,34,200,7
261,2024-03-29,2024-04-13,Maure de Bretagne,0,0,143,CAMBROUSS'RIES,http://art-maure-spectacles.com,12,201,10
262,2024-06-10,2024-06-10,BLAIN,0,0,140,CANAL EN SCÈNE,www.artnonyme.jimdo.com,35,202,5
264,2024-06-22,2024-06-22,CASES DE PENE,0,0,136,CAP A CASES,www.capacases.fr,21,204,5
265,2024-07-10,2024-07-17,STE Livrade sur Lot,0,0,130,Cap aux bords - Rencontres cinéma et éducation populaire à Sainte Livrade,http://www.laligue47.org/culture/cap-aux-bords,24,205,42
266,2024-07-08,2024-07-14,CAP FERRET,0,0,213,CAP FERRET MUSIC FESTIVAL,www.ferretfestival.com,22,206,8
268,2024-08-25,2024-08-26,LAFAUCHE,0,0,213,CAPH'ART'NAUM,https://www.caphartsnaum.com/,24,208,7
269,2024-04-13,2024-04-13,Carcen Ponson,0,0,63,CAR SCENE ROCK SON,,18,209,3
270,2024-05-24,2024-05-26,AUXERRE,0,0,249,Caractères,https://www.festival-caracteres.fr/,14,34,24
271,2024-06-07,2024-06-08,MARSEILLE,0,0,249,CARAVANSERAIL,http://festival-caravanserail.com,17,2,0
273,2024-09-23,2024-09-23,MARSEILLE,0,0,77,CARESSEZ LE POTAGER,www.caressezlepotager.net,12,2,2
275,2024-10-19,2024-10-21,ST BRIEUC,0,0,215,Carnavalorock,www.carnavalorock.com,16,63,3
276,2024-10-07,2024-10-07,PORT ST LOUIS DU RHONE,0,0,98,CARREMENT A L'OUEST,http://lecitronjaune.com/carrement-a-louest/,10,211,4
277,2024-10-07,2024-10-07,PORT ST LOUIS DU RHONE,0,0,232,Carrément à l'Ouest,http://lecitronjaune.com/carrement-a-louest/,12,211,4
278,2024-04-13,2024-04-13,CARCEN PONSON,0,0,219,CAR'SCENE ROCK'SON,https://fr-fr.facebook.com/carscenerockson/,24,209,3
279,2024-06-28,2024-06-30,AUXERRE,0,0,123,CATALPA FESTIVAL,http://www.lesilex.fr/,25,34,3
280,2024-09-06,2024-09-10,CAVALAIRE SUR MER,0,0,241,CAVAL'AIR JAZZ FESTIVAL,www.cavalairejazz.fr,27,212,7
281,2024-08-25,2024-08-26,Semur En Auxois,0,0,211,CE MURMURE FESTIVAL,http://cemurmurefestival.com/,31,213,5
282,2024-06-30,2024-07-03,Callian,0,0,96,CELLO FAN DE CALLIAN / PAYS DE FAYENCE,https://www.cello-fan.com/index.php,15,214,8
283,2024-08-10,2024-08-12,Saugues,0,0,273,CELTE EN GEVAUDAN,www.festivalengevaudan.com,21,215,0
284,2024-11-18,2024-11-20,CONCHES EN OUCHE,0,0,177,CELTES EN OUCHE,www.routeducelte.fr,13,216,0
285,2024-07-19,2024-07-21,L Ile d Olonne,0,0,161,CELT'ILONNE,,20,217,0
286,2024-10-06,2024-11-12,NANTES,0,0,272,CELTOMANIA,www.celtomania.fr,27,103,0
287,2024-03-21,2024-03-23,LE HAVRE,0,0,195,CEM ON FEST,https://www.le-cem.com/concerts-evenements/,16,218,5
288,2024-12-15,2024-12-16,LILLE,0,0,223,CENTRAL 43,https://www.hotelarbrevoyageur.com/node/310,12,68,3
289,2024-03-21,2024-03-31,STRASBOURG,0,0,93,Central Vapeur,https://centralvapeur.org/,10,144,43
290,2024-09-22,2024-09-24,CERGY PONTOISE,0,0,157,"Cergy, Soit !",www.cergysoit.fr,31,219,4
291,2024-02-24,2024-02-25,Noisiel,0,0,63,CERNUNNOS PAGAN FEST,www.cernunnos-festival.fr,9,220,3
292,2024-07-09,2024-08-20,CORREZE,0,0,204,C'EST MA TOURNEE (19),,11,221,9
293,2024-05-08,2024-06-08,ST AFFRIQUE,0,0,92,C'EST QUOI CE CIRQUE,http://poly-sons.com,27,222,26
294,2024-07-22,2024-07-22,CHABLIS,0,0,182,CHABLIS BOUGE TON CRU,www.chablis-bouge-son-cru.fr/,34,223,9
295,2024-08-26,2024-08-27,Gevingey,0,0,291,CHAHUT AU CHATEAU,https://chahutauchateau.com,31,224,2
296,2024-06-07,2024-06-17,BORDEAUX,0,0,158,Chahuts,www.festivaldechaillol.com,10,38,2
297,2024-09-09,2024-09-09,CHAINAZ LES FRASSES,0,0,264,CHAINA'ZIK,www.chainazik-festival.com,33,225,3
298,2024-08-12,2024-08-13,VICQ SUR GARTEMPE,0,0,273,CHAISES MUSICALES,www.aufildesondes.com,11,226,5
299,2024-07-24,2024-07-28,CHALON SUR SAONE,0,0,65,Chalon dans la Rue,http://www.chalondanslarue.com/,23,185,4
300,2024-07-12,2024-08-23,FOUESNANT,0,0,248,CHAMBRE AVEC VUE,www.archipel-fouesnant.fr/,22,227,8
301,2024-04-02,2024-04-07,CHAMONIX MONT BLANC,0,0,107,CHAMONIX UNLIMITED FESTIVAL,http://www.chamonix-unlimited.com,30,228,3
302,2024-07-01,2024-07-01,CHAMPAGNOLE,0,0,202,CHAMPAGNOLE JAZZ FESTIVAL,www.champagnole.fr,13,229,7
303,2024-02-24,2024-02-25,AMIENS,0,0,146,CHAMPIONNAT NATIONAL DE BRASS BAND,https://www.brassband.cmf-musique.org/,17,49,0
304,2024-06-13,2024-06-20,PARIS,0,0,93,Champs Elysées Film Festival,www.champselyseesfilmfestival.com,22,35,42
305,2024-07-29,2024-07-30,CHAMROUSSE,0,0,72,Chamrousse en Piste,https://www.chamrousse.com/festival-chamrousse-en-piste-office-du-tourisme-de-chamrousse-215248.html,20,230,4
306,2024-11-09,2024-11-18,CHANGE,0,0,211,Changé d'air,http://festivalchangedair.blogspot.fr/,27,91,2
307,2024-05-24,2024-05-27,ST GENIS LES OLLIERES,0,0,233,CHANGEZ D'AIR,www.changezdair.blogspot.com,20,231,5
308,2024-10-03,2024-10-10,AIX EN PROVENCE,0,0,274,CHANSON FRANCAISE (AIX),www.festival-chanson-francaise.com,24,39,9
309,2024-08-04,2024-08-06,AMOU,0,0,238,CHANSONS ET MOTS D'AMOU,http://www.chansonsetmotsdamou.fr/,18,232,9
310,2024-03-08,2024-03-20,MABLY,0,0,256,CHANT SUR PAROLES,http://www.ville-mably.fr/,13,233,9
311,2024-02-03,2024-03-31,VAIRE,0,0,188,CHANT'APPART,http://www.chantappart.fr/,21,234,9
312,2024-03-01,2024-03-31,Pontonx sur l Adour,0,0,194,CHANTONS SOUS LES PINS,www.chantonssouslespins.org,30,235,9
313,2024-09-29,2024-10-01,Arthes,0,0,222,CHANTONS SOUS LES TOITS,http://acarthes.free.fr/,10,236,9
314,2024-01-25,2024-01-27,SERIGNAN,0,0,144,CHANTS D'(H)IVER,www.lacigaliere.fr,20,237,9
315,2024-09-29,2024-10-15,MARSEILLE,0,0,53,CHANTS SACRÉS EN MÉDITERRANÉE,www.ecume.org,27,2,0
316,2024-05-22,2024-05-26,CREON,0,0,300,CHAPITOSCOPE,http://www.festivalchapitoscope.com,18,238,26
317,2024-06-07,2024-06-09,Le Blanc,0,0,208,Chapitre Nature,http://www.chapitrenature.com/,22,239,44
318,2024-09-16,2024-09-17,CERGY PONTOISE,0,0,244,Charivari au Village,http://www.cergy.fr/se-divertir/temps-forts/charivari-au-village/,35,219,4
319,2024-05-18,2024-05-19,CACHAN,0,0,118,CHARIVARUES,http://www.theatrejacquescarat.fr/,21,240,4
320,2024-07-07,2024-07-09,VITROLLES,0,0,152,CHARLIE JAZZ FESTIVAL,http://charliejazzfestival.com,24,241,7
321,2024-07-04,2024-08-26,CHARTRES,0,0,287,CHARTRESTIVALES,https://www.chartrestivales.com,13,242,5
322,2024-07-14,2024-07-16,MONTMARTIN SUR MER,0,0,244,CHAUFFER DANS LA NOIRCEUR,www.chaulnesmetalfest.fr,18,243,5
323,2024-04-19,2024-04-20,CHAULNES,0,0,83,CHAULNES METAL FEST,http://www.chaulnesmetalfest.fr/,17,244,3
324,2024-07-26,2024-07-27,GUERET,0,0,190,Check In Party,,21,245,5
325,2024-11-18,2024-11-28,PARIS,0,0,266,"Chéries-Chéris, festival de films gays, lesbiens, trans et ++++ de Paris",https://cheries-cheris.com/,32,35,42
326,2024-07-22,2024-07-27,VAISON LA ROMAINE,0,0,63,CHOEURS LAURÉATS,www.festivaldeschoeurslaureats.com,35,56,45
327,2024-06-21,2024-08-05,ORANGE,0,0,70,Chorégies d'Orange,https://www.choregies.fr,30,246,45
328,2024-04-03,2024-04-07,NANTERRE,0,0,254,CHORUS DES HAUTS DE SEINE,http://chorus.hauts-de-seine.net,29,247,3
329,2024-11-10,2024-12-16,AIX EN PROVENCE,0,0,199,CHRONIQUES,www.chronique-s.org,16,39,39
330,2024-05-25,2024-05-25,UZES,0,0,83,CICADA FESTIVAL,www.cercle-rouge.com,21,248,3
331,2024-10-04,2024-10-08,AUCH,0,0,298,Ciné 32 Indépendance (s) et création,http://www.cine32.com/,8,249,42
332,2024-02-14,2024-02-27,CRETEIL,0,0,121,Ciné Junior  Festival de cinéma jeunes publics en Val-de-Marne,www.cinemapublic.org,34,151,46
333,2024-12-05,2024-12-09,MAMOUDZOU,0,0,55,Ciné Musafiri,https://fr-fr.facebook.com/cinemsafiri/,8,250,42
334,2024-03-18,2024-03-24,ROANNE,0,0,159,Ciné-court animé  Festival international du court métrage d'animation de Roanne,www.cinecourtanime.com,9,251,47
335,2024-11-14,2024-11-19,Montauroux,0,0,198,Ciné-festival en pays de Fayence,www.cine-festival.org,19,252,42
336,2024-03-22,2024-03-31,TOULOUSE,0,0,104,"Cinélatino, Rencontres de Toulouse",www.cinelatino.com.fr,22,1,42
337,2024-06-07,2024-06-13,PARIS,0,0,127,Cinéma d'Iran,http://www.cinemasdiran.fr/,16,35,18
338,2024-03-15,2024-03-24,PARIS,0,0,106,Cinéma du réel,http://www.cinemadureel.org/fr,33,35,38
339,2024-07-16,2024-07-23,Prades,0,0,139,Ciné-rencontres de Prades,http://www.cine-rencontres.org/,8,253,42
340,2024-06-19,2024-07-04,Lautenbach,0,0,156,CirkôMarkstein,http://www.cirkomarkstein.com/,34,254,26
341,2024-07-25,2024-07-29,NIORT,0,0,209,CIRQUE D'ETE A NIORT,www.cirque-scene.fr/,15,255,26
342,2024-06-02,2024-06-04,Pire sur Seiche,0,0,93,Cirque ou Presque,www.cirqueoupresque.fr,32,256,26
343,2024-11-09,2024-11-27,LILLE,0,0,178,Citéphilo,http://www.citephilo.org/,22,68,27
344,2024-08-26,2024-08-26,ALENCON,0,0,146,CITHEM FESTIVAL,www.cithemfestival.fr,28,257,1
344,2024-08-26,2024-08-26,ALENCON,0,0,146,CITHEM FESTIVAL,www.cithemfestival.fr,28,960,1
345,2024-07-28,2024-07-30,STRASBOURG,0,0,175,CLAIR DE NUIT,www.clairdenuit.fr,18,144,5
346,2024-06-14,2024-06-16,DIJON,0,0,145,Clameur(s) - Rencontres littéraires,https://clameurs.dijon.fr/,25,15,24
347,2024-05-08,2024-05-13,PARIS,0,0,177,CLAP YOUR HANDS,www.cafedeladanse.com,22,35,5
348,2024-06-09,2024-06-10,MARIGNAC LASCLARES,0,0,52,CLARI'JAZZ FESTIVAL,www.clarijazz.com,24,258,7
349,2024-02-20,2024-04-19,CAHORS,0,0,102,CLASSICOFRENZY (ex CLASSICOFOLIES),www.classicofolies.com,9,200,8
350,2024-12-12,2024-12-22,Stains,0,0,203,CLASSIQ A STAINS,www.ville-stains.fr/epe,13,259,8
351,2024-05-02,2024-05-05,ST MALO,0,0,117,CLASSIQUE AU LARGE,https://www.classiqueaularge.fr/,28,117,8
352,2024-08-25,2024-08-27,ST Coulomb,0,0,85,CLASSIQUE SUR LE ROC,www.guesclin.com/index.php/fr,35,260,8
353,2024-09-09,2024-09-09,ST CLEMENT,0,0,217,CLEM'FEST,www.clementzik.com,17,261,5
354,2024-02-09,2024-02-11,CLICHY,0,0,53,CLICHY JAZZ,www.ville-clichy.fr,25,262,7
355,2024-09-07,2024-09-10,BORDEAUX,0,0,218,CLIMAX FESTIVAL,http://climaxfestival.fr/,28,38,3
356,2024-12-01,2024-12-19,LE REVEST LES EAUX,0,0,257,Clowns not dead,www.polejeunepublic.com,9,263,26
357,2024-09-07,2024-09-10,SAINTES,0,0,172,Coconut Music Festival,http://www.coconutmusicfestival.org/,12,264,3
358,2024-07-15,2024-07-15,La Ferte ST Aubin,0,0,129,COCORICO ELECTRO,,13,265,3
359,2024-09-23,2024-09-23,Bondues,0,0,242,CODA FESTIVAL,www.codafestival.fr/,28,266,3
360,2024-07-04,2024-07-08,COGNAC,0,0,221,Cognac Blues Passion,www.bluespassions.com,26,267,7
361,2024-10-04,2024-10-15,PARIS,0,0,70,Collectif Jeune Cinéma -  festival des cinémas différents et expérimentaux,http://www.cjcinema.org/,14,35,42
362,2024-07-09,2024-07-09,COLLIOURE,0,0,81,COLLIOURE JAZZY,www.collioure.net,16,268,7
363,2024-09-11,2024-09-16,COLMAR,0,0,213,COLMAR JAZZ FESTIVAL,www.festival-jazz.colmar.fr,10,269,7
364,2024-08-15,2024-08-15,COLOMBE LES VESOUL,0,0,169,COLOMB'IN ROCK,https://colombelesvesoul.fr/,9,270,3
365,2024-08-18,2024-08-18,Frejus,0,0,282,COLOR SUMMER FESTIVAL,,26,271,3
366,2024-10-27,2024-10-29,PARIS,0,0,217,COMIC CON PARIS,www.comic-con-paris.com,35,35,48
367,2024-06-07,2024-06-08,Le Russey,0,0,150,Coming of Rock,,25,272,3
368,2024-11-30,2024-12-03,LAUTREC,0,0,227,COMME CA NOUS CHANTE,www.cafeplum.org,25,273,9
369,2024-03-08,2024-03-09,TARGON,0,0,242,COMMENT DIRE,https://www.facebook.com/FestivalCommentDire/,24,274,1
370,2024-07-21,2024-08-05,ST LOUIS,0,0,272,CONC'AIR LES ESTIVALES DE SAINT LOUIS,http://www.concair.alsace/,20,275,5
371,2024-10-13,2024-10-29,TOURS,0,0,203,CONCERTS D'AUTOMNE,www.concerts-automne.com,11,48,8
372,2024-05-27,2024-09-09,AMIENS,0,0,232,Confluences Nomades,www.cirquejulesverne.fr,10,49,26
373,2024-07-06,2024-07-08,La Riviere,0,0,293,CONFLUENT D'ARTS DU CHATEAU DE LA RIVIERE,www.festivaldeconfolens.com,31,276,2
374,2024-04-02,2024-04-07,PERPIGNAN,0,0,56,Confrontation - Festival de Perpignan,www.inst-jeanvigo.eu,21,7,42
376,2024-04-01,2024-04-30,LE MANS,0,0,64,CONNEXIONS FESTIVAL,https://superforma.fr/festival-connexions,24,136,49
377,2024-07-07,2024-07-09,Mantes la Ville,0,0,260,Contentpourien,http://www.contentpourien.fr/,24,277,50
378,2024-06-08,2024-06-18,STRASBOURG,0,0,184,CONTRE TEMPS,www.contre-temps.net,19,144,3
379,2024-07-18,2024-08-15,CLERMONT FERRAND,0,0,164,CONTRE-PLONGÉES DE L'ÉTÉ,www.clermont-ferrand.fr/,33,99,1
380,2024-09-22,2024-09-23,CARCASSONNE,0,0,255,Convenanza,http://convenanzafestival.com,18,278,3
381,2024-06-25,2024-07-28,Revel,0,0,262,Convivencia,www.festivalconvivencia.eu,19,279,0
382,2024-07-10,2024-07-15,ARLES,0,0,300,CONVIVENCIA A ARLES,https://convivenciaarles.wixsite.com,25,78,0
384,2024-03-22,2024-03-23,ST Medard en Jalles,0,0,254,CORDES SENSIBLES,http://accordsetacordes.saintmedardasso.fr/,16,171,6
386,2024-10-21,2024-12-02,MONTPELLIER,0,0,135,COSMIC GROOVE,http://www.cosmicgroove.fr/,19,29,5
387,2024-05-30,2024-06-02,BOURGES,0,0,181,COSMIC TRIP,http://www.cosmictripfestival.fr/,26,120,3
388,2024-07-22,2024-07-30,CHAMONIX MONT BLANC,0,0,209,COSMOJAZZ FESTIVAL,http://cosmojazzfestival.com/,15,228,7
389,2024-07-14,2024-08-12,BERNAY,0,0,278,Côté Cour - Côté Jardin,http://www.bernaytourisme.fr/manifestation-culturelle-bernay-evnt-3582.html,29,282,4
390,2024-06-10,2024-06-11,PARIS,0,0,80,Coulée Douce,https://progeniture.fr/coulee-douce/,25,35,4
391,2024-05-31,2024-06-02,LANGONNET,0,0,54,COULEURS DU MONDE,www.leplancher.com,33,283,0
392,2024-09-29,2024-10-01,MEJANNES LE CLAP,0,0,149,COULEURS GUITARE,http://www.festival-couleurs-guitare.com,12,284,7
393,2024-05-31,2024-06-01,LA SEYNE SUR MER,0,0,175,COULEURS URBAINES,http://festival-couleursurbaines.com,18,285,3
394,2024-07-13,2024-07-16,Mirande,0,0,234,Country In Mirande,,29,286,0
395,2024-08-04,2024-08-06,LE BARP,0,0,168,COUNTRY LE BARP FESTIVAL,http://countrybarpfestival.free.fr,33,287,0
396,2024-07-08,2024-07-09,LA ROQUE D ANTHERON,0,0,93,COUNTRY ROQUE FESTIVAL,https://www.countryroque.com/,10,288,0
397,2024-09-02,2024-09-03,COGNAC,0,0,95,Coup de chauffe,https://www.ville-cognac.fr/Coup-de-Chauffe-festival-des-arts-de-la-rue.html,19,267,4
398,2024-11-03,2024-11-05,MAMERS,0,0,195,COUP D'PARQUET,www.assoparceque5.wixsite.com/parceque/coup-d-parquet,22,289,0
399,2024-10-05,2024-10-07,BORDEAUX,0,0,228,COURANT D'AIRS BORDEAUX,http://www.bordeaux-chanson.org,22,38,9
400,2024-07-20,2024-07-22,AMBOISE,0,0,124,COURANTS D'AMBOISE,http://www.lescourants.com,22,290,3
401,2024-03-08,2024-03-24,Ste Savine,0,0,236,Cours z'y vite,https://www.sainte-savine.fr/,14,291,20
402,2024-11-15,2024-11-19,Cabrieres d Avignon,0,0,74,Court c'est court !  Rencontres autour du Court Métrage à Cabrières d'Avignon,http://cinambule.org,29,292,51
403,2024-03-08,2024-03-10,COURCY,0,0,226,COURZIK FESTIVAL,http://www.courzik.fr/,24,293,3
404,2024-09-21,2024-09-23,PARIS,0,0,142,CRAK,www.crakfestival.com,25,35,6
406,2024-07-02,2024-07-06,ALES,0,0,244,Cratère Surfaces,https://cratere-surfaces.com/,30,295,4
407,2024-05-27,2024-05-28,Clamart,0,0,181,CREA PARC FESTIVAL,,18,296,5
408,2024-06-19,2024-07-22,MACON,0,0,195,CRESCENT JAZZ FESTIVAL,www.lecrescent.net,18,297,7
409,2024-07-28,2024-08-05,Crest,0,0,148,Crest Jazz Vocal,www.crestjazzvocal.com,19,298,7
410,2024-06-17,2024-06-18,LYON,0,0,177,CROIX-ROUSSE,www.mediatone.net,16,9,5
414,2024-02-09,2024-02-11,TOULOUSE,0,0,281,CUBA HOY - TERRE DE RENCONTRES,www.yemaya.asso.fr,33,1,0
416,2024-08-19,2024-08-26,LIMOGES,0,0,227,CUIVRES EN FÊTE,,32,302,5
417,2024-10-27,2024-10-29,ANOR,0,0,240,CUIVRES EN NORD,https://www.cuivresennord.com,33,303,5
418,2024-07-21,2024-07-23,FLEURANCE,0,0,290,CUIVRO'FOLIZ,www.cuivrofoliz.com,8,304,0
419,2024-09-23,2024-09-24,PARIS,0,0,72,CULTURE AU QUAI,www.cultureauquai.com,34,35,1
420,2024-11-23,2024-11-25,PARIS,0,0,151,CULTURE BAR BARS,http://festival.bar-bars.com,14,35,5
421,2024-07-05,2024-07-09,ROMANS SUR ISERE,0,0,272,CULTURES ET TRADITIONS DU MONDE,www.empi-et-riaume.com,10,305,0
422,2024-10-11,2024-11-11,QUIMPER,0,0,84,CULTURES HIP HOP,www.cultureshiphopfestival.com,30,306,52
423,2024-03-31,2024-04-20,CANTELEU,0,0,286,CULTURES URBAINES A CANTELEU,www.ville-canteleu.fr/,19,307,2
424,2024-05-15,2024-05-20,FALAISE,0,0,115,Danse de tous les sens,https://www.dansedetouslessens.com/,9,308,40
425,2024-10-21,2024-10-28,TOULOUSE,0,0,80,DANSES ET CONTINENTS NOIRS,www.jamescarles.com/centre/festival,32,1,53
426,2024-02-26,2024-03-02,BREST,0,0,287,DañsFabrik,http://www.dansfabrik.com,35,79,40
427,2024-07-07,2024-08-09,DAX,0,0,294,DAX MOTORS N'BLUES FESTIVAL,http://www.dmbf.fr/,28,309,7
428,2024-07-01,2024-07-09,PARIS,0,0,197,Days Off,www.daysoff.fr,33,35,3
429,2024-07-26,2024-07-29,PARTHENAY,0,0,147,De bouche à oreille à Parthenay,http://www.deboucheaoreille.org,18,310,0
430,2024-07-08,2024-07-30,ST JULIEN,0,0,121,DE BOUCHE A OREILLE EN PETITE MONTAGNE,www.festival-jura.com,34,311,6
431,2024-05-26,2024-06-04,La Norville,0,0,292,De jour // De nuit,http://ruzo.fr/,13,312,4
433,2024-03-03,2024-03-30,SANTES,0,0,270,DECI DELA FESTIVAL MULTICULTUREL DES WEPPES,www.santes.fr,34,314,5
434,2024-10-11,2024-10-14,PARIS,0,0,114,DECIBELS VENDANGES,www.fetedesvendangesdemontmartre.com/evenement/decibels-vendanges,20,35,5
435,2024-07-14,2024-07-16,NEUVE EGLISE,0,0,136,Décibulles,www.decibulles.com,26,315,3
436,2024-09-02,2024-09-02,PORTES LES VALENCE,0,0,167,Dehors !,www.dehorsblog.wordpress.com,15,23,2
437,2024-08-10,2024-08-10,ST Tropez,0,0,154,Délices sonores,http://delices-sonores.com,22,316,3
438,2024-07-08,2024-07-09,MARSEILLE,0,0,70,DELTA FESTIVAL,www.delta-festival.fr,34,2,3
439,2024-11-07,2024-11-12,ST MARTIN D HERES,0,0,201,DEMAIN C'EST BIEN,http://mixarts.org/association/,9,317,3
440,2024-05-26,2024-05-28,MEISENTHAL,0,0,52,DEMANDEZ NOUS LA LUNE,www.halle-verriere.fr,29,318,4
441,2024-08-09,2024-08-12,SETE,0,0,223,DEMI FESTIVAL,,31,128,3
442,2024-05-10,2024-05-11,Demigny,0,0,55,DEMIGNY ON THE ROCK,http://demignyontherock.weebly.com,18,319,3
443,2024-06-30,2024-07-02,LYON,0,0,78,DEMON D'OR,www.demondor.com,9,9,5
444,2024-10-19,2024-10-22,Fresnes en Woevre,0,0,77,DENSITES,www.vudunoeuf.asso.fr,21,320,7
445,2024-10-28,2024-11-12,MONTPELLIER,0,0,163,DERNIER CRI,https://www.facebook.com/festivalderniercri/,15,29,54
446,2024-06-15,2024-06-15,Liancourt ST Pierre,0,0,207,Derrière les Ballots,,31,321,5
447,2024-10-04,2024-10-14,ARLES,0,0,275,Des cirques Indisciplinés,www.theatre-arles.com,26,78,26
448,2024-07-16,2024-09-23,BLOIS,0,0,300,DES LYRES D'ÉTÉ,www.blois.fr,10,322,2
449,2024-07-05,2024-07-06,MARSEILLE,0,0,215,DES MOTS DES ETOILES,,31,2,55
450,2024-09-07,2024-09-10,BISCARROSSE,0,0,227,DES NOTES ET DES TOILES,www.desnotesetdestoiles.fr,24,323,1
451,2024-06-29,2024-07-09,OLORON STE MARIE,0,0,249,DES RIVES ET DES NOTES JAZZ A OLORON,www.jazzoloron.com,20,87,7
