id_etape,id_lieu,id_covoiturage,duree_depuis_depart,prix_etape
1253,57,418,180,10
1254,7275,418,312,6
1255,1936,418,338,3
1256,7502,419,0,4
1257,82,419,400,10
1258,198,419,560,7
1259,4750,419,738,18
1260,6876,419,738,2
1261,5941,420,0,16
1262,3978,420,621,5
1263,4809,420,624,3
1264,6772,421,0,19
1265,3727,421,348,17
1266,4459,421,469,2
1267,1753,421,491,3
1268,3818,422,0,10
1269,3742,422,217,2
1270,3720,422,235,4
1271,3728,423,0,10
1272,4752,423,496,7
1273,1749,423,606,5
1274,4472,423,729,13
1275,3728,424,0,3
1276,6875,424,157,15
1277,3769,424,340,3
1278,3751,425,0,5
1279,6409,426,0,18
1280,1969,426,664,3
1281,1922,427,0,19
1282,4532,427,435,3
1283,4751,428,0,11
1284,7162,429,0,6
1285,7280,429,232,4
1286,1735,429,325,3
1287,132,429,452,4
1288,6932,430,0,8
1289,3849,430,300,7
1290,4116,430,356,2
1291,7018,430,397,7
1292,3851,430,501,7
1293,3030,431,0,8
1294,2090,431,233,3
1295,999,431,252,3
1296,1990,432,0,14
1297,4541,433,0,5
1298,7283,433,211,9
1299,3871,433,281,17
1300,4460,433,282,15
1301,7042,433,315,10
1302,3776,434,0,7
1303,490,434,303,13
1304,3976,434,453,3
1305,5338,434,467,7
1306,1149,435,0,11
1307,4549,435,189,4
1308,5942,435,267,2
1309,1053,435,375,4
1310,6998,436,0,9
1311,6355,437,0,16
1312,7162,437,256,7
1313,3746,437,268,3
1314,6768,437,306,2
1315,3763,438,0,12
1316,4300,438,403,6
1317,3773,438,461,4
1318,3771,438,651,8
1319,2674,439,0,13
1320,3514,440,0,14
1321,459,440,426,9
1322,7278,441,0,14
1323,3963,441,74,4
1324,3710,441,112,10
1325,1438,441,272,2
1326,5941,441,348,2
1327,7272,442,0,19
1328,1149,443,0,5
1329,6702,443,284,5
1330,2431,443,458,8
1331,3764,444,0,3
1332,3764,444,335,12
1333,909,444,391,10
1334,4752,444,464,3
1335,7268,444,524,2
1336,589,445,0,13
1337,1397,446,0,3
1338,7110,447,0,16
1339,3728,447,103,7
1340,2091,447,127,5
1341,3854,448,0,10
1342,7286,448,628,4
1343,4562,448,821,5
1344,4735,448,833,9
1345,1710,449,0,5
1346,7263,449,470,15
1347,3732,449,475,6
1348,3766,449,558,7
1349,4624,449,684,3
1350,1076,450,0,20
1351,7109,450,441,2
1352,3656,450,442,5
1353,5866,451,0,16
1354,198,451,486,19
1355,82,452,0,17
1356,6655,452,458,6
1357,1780,452,501,8
1358,3772,452,624,14
1359,3637,453,0,10
1360,4747,454,0,15
1361,5994,454,153,5
1362,6884,454,297,5
1363,56,454,439,8
1364,6768,454,569,8
1365,7283,455,0,4
1366,1417,455,98,7
1367,7019,456,0,13
1368,3591,456,380,15
1369,4482,456,540,11
1370,3753,456,674,11
1371,4560,456,808,8
1372,7290,457,0,18
1373,6938,457,203,17
1374,999,457,353,7
1375,7279,458,0,12
1376,2382,458,307,2
1377,1150,458,409,3
1378,3723,458,477,5
1379,4315,459,0,5
1380,3745,460,0,8
1381,4677,460,287,14
1382,5882,460,452,3
1383,3606,461,0,5
1384,7287,461,396,6
1385,5960,462,0,13
1386,459,462,325,9
1387,2528,462,519,5
1388,1077,462,627,15
1389,4512,462,688,4
1390,1811,463,0,8
1391,3638,463,439,8
1392,3886,463,582,17
1393,4722,463,779,7
1394,3706,464,0,13
1395,82,464,220,4
1396,3986,464,385,3
1397,3439,464,405,5
1398,6159,465,0,6
1399,1994,465,453,6
1400,3881,465,609,6
1401,3776,466,0,19
1402,3748,466,222,4
1403,4510,466,355,15
1404,6657,466,416,3
1405,1076,467,0,9
1406,652,467,110,14
1407,3978,467,214,13
1408,3742,467,378,3
1409,6936,468,0,12
1410,4672,468,336,7
1411,6355,468,500,2
1412,7261,469,0,14
1413,7255,469,523,14
1414,5835,469,569,9
1415,3728,469,704,2
1416,3728,470,0,13
1417,5866,470,380,6
1418,6153,470,521,6
1419,3627,470,655,5
1420,1362,470,751,2
1421,3605,471,0,14
1422,3788,471,591,6
1423,1990,471,691,3
1424,4751,472,0,11
1425,3770,472,173,3
1426,7259,472,357,3
1427,3703,473,0,16
1428,2215,473,528,11
1429,3443,474,0,19
1430,4559,474,487,4
1431,3,474,627,5
1432,3680,474,720,2
1433,5866,475,0,11
1434,1238,475,551,2
1435,3882,475,670,3
1436,3682,475,830,2
1437,3681,475,946,7
1438,945,476,0,12
1439,5807,476,531,2
1440,4536,476,708,13
1441,4542,477,0,7
1442,2,477,590,3
1443,6702,478,0,9
1444,3679,478,182,6
1445,4007,478,325,3
1446,1780,478,372,11
1447,4549,478,431,7
1448,3469,479,0,19
1449,1256,479,441,2
1450,7042,479,453,17
1451,7263,479,650,5
1452,1256,480,0,18
1453,4561,480,319,10
1454,1261,480,408,7
1455,1923,481,0,4
1456,4764,482,0,18
1457,4537,482,458,17
1458,7257,482,551,4
1459,6884,483,0,16
1460,4513,483,337,5
1461,613,483,393,3
1462,2090,484,0,19
1463,4702,484,191,8
1464,999,484,308,11
1465,4751,484,345,6
1466,7280,485,0,9
1467,6702,485,396,6
1468,6159,486,0,18
1469,6138,486,578,6
1470,3963,486,745,4
1471,484,486,860,6
1472,4793,487,0,10
1473,4524,487,568,8
1474,6873,487,597,2
1475,158,487,622,6
1476,7275,488,0,20
1477,7280,488,255,2
1478,3883,489,0,18
1479,4532,489,479,4
1480,4294,489,498,8
1481,6689,490,0,3
1482,7004,490,361,4
1483,3928,491,0,7
1484,3850,492,0,10
1485,801,493,0,11
1486,3925,494,0,11
1487,3408,494,563,7
1488,137,494,593,13
1489,3783,494,729,7
1490,3975,495,0,10
1491,3592,495,70,3
1492,1364,495,146,16
1493,3728,495,162,17
1494,1734,495,194,8
1495,3651,496,0,4
1496,490,496,88,3
1497,3680,496,252,4
1498,3744,496,330,9
1499,6280,496,368,16
1500,83,497,0,16
1501,3888,497,402,3
1502,3638,497,544,2
1503,6930,497,639,3
1504,7089,498,0,7
1505,3733,498,171,6
1506,1150,498,277,3
1507,6927,499,0,14
1508,158,499,321,2
1509,3818,500,0,15
1510,4510,500,493,7
1511,6883,500,601,7
1512,4590,501,0,17
1513,3975,501,321,3
1514,3745,502,0,5
1515,4300,502,257,4
1516,63,502,394,13
1517,3652,503,0,3
1518,4515,503,134,15
1519,4530,503,291,2
1520,3769,504,0,9
1521,3854,504,269,5
1522,3653,504,345,3
1523,3703,504,368,18
1524,3781,505,0,5
1525,6111,505,285,10
1526,7272,505,356,9
1527,4511,506,0,9
1528,6293,506,182,15
1529,4518,506,288,15
1530,5942,506,309,2
1531,4524,507,0,16
1532,3732,507,303,7
1533,155,507,305,19
1534,5818,507,382,4
1535,3759,508,0,15
1536,7270,509,0,19
1537,4522,509,407,3
1538,4260,509,424,10
1539,1710,509,501,3
1540,4476,509,518,17
1541,1773,510,0,8
1542,3779,510,565,6
1543,2674,511,0,18
1544,6379,511,598,7
1545,1780,512,0,18
1546,6883,512,474,4
1547,1761,512,647,4
1548,3976,513,0,14
1549,6079,513,545,5
1550,800,513,552,4
1551,3848,514,0,7
1552,1398,514,452,3
1553,1990,514,608,2
1554,3723,514,782,9
1555,3750,514,916,15
1556,613,515,0,8
1557,3709,516,0,17
1558,805,516,280,2
1559,6716,516,377,12
1560,1418,516,400,3
1561,7043,516,499,14
1562,7252,517,0,9
1563,3606,517,475,7
1564,5805,518,0,16
1565,4533,518,591,2
1566,1994,518,629,5
1567,1923,518,729,3
1568,6936,519,0,10
1569,35,520,0,16
1570,7286,520,385,5
1571,4721,520,559,7
1572,3740,521,0,19
1573,1752,521,524,11
1574,7258,521,623,4
1575,6776,521,733,5
1576,3927,522,0,3
1577,62,522,370,7
1578,4460,522,401,3
1579,5982,523,0,19
1580,4329,524,0,12
1581,4116,524,406,3
1582,3740,524,486,2
1583,3511,524,637,4
1584,4590,525,0,13
1585,7365,525,387,2
1586,3701,525,475,4
1587,4532,526,0,20
1588,4702,526,161,8
1589,7290,526,248,9
1590,4590,527,0,7
1591,2464,527,487,2
1592,6356,527,532,12
1593,63,528,0,5
1594,1992,528,569,3
1595,3737,529,0,10
1596,1734,529,339,5
1597,2413,530,0,6
1598,3732,530,316,19
1599,6997,530,382,6
1600,3822,530,559,16
1601,2,530,719,5
1602,1400,531,0,5
1603,490,531,553,12
1604,1994,531,704,10
1605,6883,531,799,9
1606,7277,531,814,10
1607,677,532,0,12
1608,4461,532,511,7
1609,82,532,692,6
1610,7278,533,0,10
1611,6823,534,0,7
1612,1400,534,277,10
1613,4527,534,415,3
1614,4246,535,0,19
1615,1994,536,0,12
1616,6882,536,98,6
1617,6772,537,0,17
1618,1928,538,0,7
1619,3510,538,371,4
1620,6328,538,570,6
1621,4624,538,653,2
1622,7109,539,0,4
1623,3743,539,227,5
1624,7265,539,309,11
1625,6883,539,448,3
1626,7110,540,0,6
1627,3325,540,410,8
1628,6937,540,417,9
1629,6998,541,0,11
1630,3746,541,275,3
1631,3779,541,358,5
1632,5982,541,367,10
1633,3702,542,0,17
1634,7279,542,531,2
1635,7074,542,624,6
1636,3762,543,0,8
1637,3756,543,486,11
1638,7286,544,0,3
1639,7107,544,489,3
1640,2499,544,520,2
1641,6300,544,524,2
1642,3848,545,0,8
1643,96,546,0,14
1644,3977,546,326,2
1645,3987,546,411,4
1646,480,547,0,16
1647,3780,547,235,5
1648,7264,547,349,3
1649,4298,547,456,3
1650,2413,548,0,9
1651,3737,548,139,8
1652,62,548,162,11
1653,1261,548,224,3
1654,5739,549,0,18
1655,7273,550,0,10
1656,6875,550,227,2
1657,3765,550,356,2
1658,4520,550,424,2
1659,4787,550,462,5
1660,3977,551,0,4
1661,4246,551,430,11
1662,3851,551,453,5
1663,6882,551,538,6
1664,1364,552,0,14
1665,2872,552,598,7
1666,34,552,783,10
1667,3986,552,792,3
1668,4524,553,0,14
1669,3701,553,326,4
1670,4623,553,354,11
1671,1773,554,0,18
1672,6935,554,432,6
1673,7259,554,527,4
1674,2674,555,0,12
1675,3849,555,469,2
1676,4683,555,488,3
1677,3725,556,0,6
1678,3652,556,132,3
1679,6299,556,299,10
1680,3784,556,304,9
1681,3988,557,0,13
1682,3652,557,565,3
1683,6702,558,0,6
1684,3853,559,0,5
1685,1364,560,0,15
1686,5739,560,502,18
1687,3787,560,582,7
1688,1994,560,717,2
1689,6387,561,0,6
1690,1928,561,315,7
1691,7045,561,507,5
1692,3725,562,0,18
1693,6329,562,471,2
1694,2505,563,0,9
1695,198,563,556,9
1696,6065,563,632,2
1697,5867,563,764,3
1698,798,563,888,12
1699,3890,564,0,16
1700,3744,564,203,10
1701,3756,565,0,17
1702,5835,565,583,5
1703,6292,565,674,4
1704,63,565,751,13
1705,2401,566,0,8
1706,64,566,87,12
1707,2586,566,287,17
1708,7255,566,463,7
1709,4587,566,574,6
1710,2,567,0,11
1711,6998,567,228,4
1712,3852,567,361,7
1713,7274,567,476,6
1714,3701,567,585,6
1715,76,568,0,7
1716,1752,569,0,8
1717,7284,569,246,7
1718,1771,569,282,11
1719,7020,569,427,6
1720,6656,569,627,5
1721,5833,570,0,19
1722,3978,570,68,5
1723,3882,571,0,20
1724,3512,572,0,16
1725,3606,573,0,20
1726,3891,574,0,15
1727,4659,574,247,2
1728,6884,574,360,13
1729,3762,574,370,4
1730,2413,575,0,5
1731,4721,575,317,2
1732,3848,575,375,8
1733,3712,576,0,14
1734,3029,576,317,15
1735,6377,576,395,5
1736,7090,576,425,5
1737,6998,576,547,3
1738,83,577,0,18
1739,3215,578,0,19
1740,3881,578,530,4
1741,68,579,0,4
1742,4792,579,429,5
1743,1780,579,459,13
1744,4510,579,526,4
1745,3417,580,0,11
1746,5818,580,426,4
1747,6293,580,565,9
1748,4589,581,0,20
1749,6292,582,0,19
1750,3896,582,374,3
1751,3828,582,375,6
1752,7042,583,0,5
1753,3469,583,346,2
1754,2051,583,472,3
1755,4476,583,493,6
1756,6998,584,0,4
1757,3776,584,394,7
1758,2673,584,481,5
1759,1173,585,0,11
1760,3896,585,539,6
1761,1984,585,600,5
1762,3744,586,0,9
1763,6937,586,194,5
1764,2673,586,333,8
1765,2547,586,431,2
1766,3759,587,0,17
1767,6356,587,149,4
1768,1753,588,0,8
1769,5857,588,303,12
1770,62,589,0,5
1771,162,589,506,9
1772,2,590,0,14
1773,6823,591,0,14
1774,3763,592,0,7
1775,3029,592,354,2
1776,156,592,384,6
1777,4460,593,0,14
1778,3709,593,489,12
1779,3772,593,592,7
1780,3485,594,0,11
1781,7107,595,0,4
1782,4294,595,569,5
1783,1400,595,765,2
1784,7,595,803,10
1785,3745,595,997,5
1786,4722,596,0,12
1787,2215,597,0,4
1788,3720,597,253,8
1789,4813,597,279,10
1790,4461,598,0,5
1791,3728,598,517,4
1792,780,598,639,11
1793,3752,598,733,9
1794,4552,598,774,9
1795,613,599,0,6
1796,4299,599,243,10
1797,7277,599,271,15
1798,6998,599,444,11
1799,2401,599,593,10
1800,3887,600,0,8
1801,1417,600,482,11
1802,4683,600,532,3
1803,7,601,0,17
1804,7265,601,182,2
1805,187,601,329,13
1806,6928,601,436,7
1807,3895,601,603,13
1808,6935,602,0,4
1809,7041,602,468,2
1810,3740,602,514,6
1811,7267,603,0,11
1812,2091,603,556,11
1813,7046,603,749,2
1814,2673,604,0,11
1815,3720,604,264,4
1816,4840,604,284,13
1817,3976,604,347,4
1818,7282,605,0,18
1819,3887,606,0,5
1820,4530,607,0,4
1821,7109,607,171,6
1822,4475,607,198,7
1823,7263,607,381,7
1824,3986,607,538,11
1825,3734,608,0,4
1826,5941,609,0,5
1827,2035,609,175,5
1828,3769,609,362,8
1829,3731,609,486,2
1830,6279,610,0,8
1831,6931,611,0,8
1832,4526,611,515,3
1833,7252,612,0,12
1834,4750,612,137,4
1835,4133,612,210,9
1836,4588,612,267,3
1837,3738,612,461,2
1838,3885,613,0,7
1839,3512,613,50,9
1840,6823,614,0,8
1841,7403,614,324,2
1842,1186,614,442,6
1843,2505,615,0,8
1844,4793,615,370,6
1845,1751,616,0,19
1846,3750,616,254,10
1847,1806,616,298,10
1848,3029,616,337,17
1849,7290,616,379,5
1850,3826,617,0,18
1851,3730,617,434,9
1852,1928,617,566,3
1853,3818,618,0,3
1854,3784,618,91,5
1855,1384,618,196,3
1856,6065,618,386,4
1857,3606,619,0,17
1858,1149,619,454,8
1859,3765,619,554,4
1860,3714,619,715,5
1861,3825,619,872,5
1862,3767,620,0,11
1863,6760,620,521,4
1864,7269,621,0,4
1865,4394,621,316,2
1866,7270,621,368,10
1867,5811,621,523,5
1868,4516,622,0,15
1869,3729,622,515,14
1870,6655,622,577,8
1871,6997,622,666,11
1872,4549,622,715,4
1873,3743,623,0,5
1874,1149,624,0,16
1875,7285,624,258,6
1876,7258,624,338,6
1877,4750,625,0,9
1878,7254,625,343,10
1879,7260,625,531,9
1880,6935,625,582,7
1881,1977,626,0,12
1882,4300,627,0,7
1883,1011,627,394,5
1884,4552,628,0,11
1885,6153,628,588,6
1886,7262,629,0,8
1887,1928,630,0,3
1888,3818,630,380,6
1889,3417,630,574,5
1890,3682,630,598,10
1891,3964,631,0,7
1892,4587,632,0,3
1893,6760,632,672,3
1894,4624,632,862,4
1895,4394,633,0,12
1896,6159,634,0,18
1897,1993,634,529,2
1898,4559,634,603,7
1899,7046,635,0,9
1900,3851,635,539,2
1901,156,635,623,11
1902,126,635,725,8
1903,3250,636,0,3
1904,2049,636,334,17
1905,1384,636,411,17
1906,4751,636,509,5
1907,1417,637,0,10
1908,3679,637,577,2
1909,7501,637,701,5
1910,5794,637,837,4
1911,484,637,857,3
1912,4298,638,0,6
1913,3756,638,206,3
1914,3726,638,338,7
1915,6278,638,529,2
1916,7108,638,564,6
1917,5879,639,0,6
1918,4526,640,0,3
1919,76,640,567,5
1920,3701,640,725,12
1921,64,640,901,5
1922,198,640,1015,9
1923,3779,641,0,18
1924,1261,641,131,3
1925,7403,641,134,10
1926,7267,641,205,5
1927,5810,641,270,7
1928,2499,642,0,5
1929,1397,642,376,2
1930,7108,643,0,10
1931,4520,644,0,19
1932,5338,644,566,7
1933,3656,644,620,3
1934,3725,644,664,9
1935,3826,645,0,16
1936,6927,645,359,5
1937,7501,645,543,6
1938,4537,645,676,5
1939,3976,646,0,20
1940,6066,647,0,17
1941,4007,647,249,11
1942,3706,647,272,7
1943,3925,647,441,5
1944,4503,648,0,11
1945,156,648,223,3
1946,3635,648,327,5
1947,7045,649,0,12
1948,3725,650,0,18
1949,4530,650,429,6
1950,3487,651,0,10
1951,3988,651,81,16
1952,2674,651,156,2
1953,1749,651,289,3
1954,6930,651,411,4
1955,3717,652,0,5
1956,7003,653,0,19
1957,4683,654,0,11
1958,4809,654,411,12
1959,140,654,446,3
1960,5961,655,0,19
1961,3785,656,0,5
1962,613,656,354,5
1963,3774,656,452,6
1964,3761,657,0,4
1965,1689,657,321,17
1966,1421,657,322,12
1967,198,658,0,8
1968,3976,658,449,2
1969,7278,658,502,7
1970,4659,659,0,9
1971,3782,659,615,9
1972,6278,659,631,13
1973,3637,659,729,10
1974,3890,660,0,6
1975,3509,660,202,12
1976,3706,660,233,2
1977,6938,661,0,20
1978,96,662,0,10
1979,6689,662,294,7
1980,3882,663,0,18
1981,2215,663,490,3
1982,64,664,0,14
1983,5867,664,246,7
1984,4503,665,0,16
1985,4458,665,239,5
1986,3514,665,342,10
1987,3749,665,355,9
1988,1420,666,0,7
1989,1780,666,578,4
1990,126,667,0,8
1991,3513,667,278,5
1992,5818,667,326,13
1993,3777,667,370,7
1994,6378,667,537,5
1995,6279,668,0,18
1996,3715,668,428,4
1997,6937,668,445,4
1998,4475,668,471,2
1999,5850,668,576,10
2000,1923,669,0,20
2001,158,669,500,7
2002,477,669,677,7
2003,485,670,0,19
2004,1752,671,0,8
2005,1750,671,458,9
2006,4503,671,510,4
2007,7254,671,535,3
2008,4315,671,610,15
2009,34,672,0,15
2010,6355,672,577,7
2011,4471,672,714,5
2012,7044,673,0,5
2013,7044,673,581,15
2014,7501,673,595,4
2015,4792,673,767,15
2016,5835,674,0,12
2017,4260,674,261,3
2018,6066,675,0,12
2019,4677,676,0,7
2020,485,677,0,19
2021,1421,678,0,19
2022,3747,679,0,4
2023,2091,679,187,3
2024,7257,679,233,9
2025,3976,679,346,3
2026,6716,680,0,18
2027,3720,680,514,16
2028,3487,681,0,17
2029,1992,681,123,2
2030,4793,681,270,3
2031,1772,682,0,11
2032,4677,682,339,3
2033,2431,682,422,2
2034,3713,683,0,7
2035,4542,684,0,6
2036,3827,684,346,3
2037,1075,685,0,12
2038,6935,685,450,8
2039,3964,685,575,3
2040,6042,685,616,4
2041,480,686,0,10
2042,3439,686,132,9
2043,1398,686,283,5
2044,6938,686,416,15
2045,1191,687,0,16
2046,2547,687,621,17
2047,3708,687,663,9
2048,198,687,852,16
2049,3881,687,960,14
2050,6716,688,0,14
2051,4793,689,0,16
2052,6153,689,370,2
2053,7288,690,0,17
2054,6280,690,203,3
2055,7105,690,289,8
2056,6111,690,441,6
2057,3030,690,461,6
2058,4532,691,0,3
2059,7089,692,0,13
2060,3635,692,344,14
2061,4519,693,0,13
2062,7281,693,236,4
2063,3757,693,311,4
2064,3769,693,348,6
2065,3726,693,358,5
2066,1725,694,0,18
2067,3723,695,0,5
2068,1011,695,361,9
2069,6444,696,0,5
2070,1774,696,213,8
2071,7281,696,302,8
2072,2215,696,419,13
2073,5867,696,618,2
2074,7501,697,0,14
2075,4533,698,0,4
2076,7282,698,314,14
2077,6928,699,0,17
2078,6868,699,339,3
2079,7044,699,455,9
2080,7266,699,458,5
2081,4560,699,623,5
2082,1694,700,0,3
2083,4298,700,123,2
2084,7276,700,212,7
2085,4683,700,344,3
2086,3654,701,0,10
2087,1417,702,0,17
2088,6776,702,530,2
2089,6868,702,612,18
2090,3891,703,0,16
2091,3847,703,494,8
2092,4523,703,539,4
2093,4792,703,726,2
2094,490,703,816,9
2095,6928,704,0,6
2096,4376,704,344,2
2097,7046,705,0,4
2098,1421,705,439,2
2099,6376,706,0,8
2100,84,706,311,10
2101,4299,706,379,5
2102,84,706,486,8
2103,3887,707,0,15
2104,3511,707,589,8
2105,1362,707,775,4
2106,1761,708,0,18
2107,1053,708,166,7
2108,3716,709,0,14
2109,3727,709,372,9
2110,6327,710,0,15
2111,1735,710,611,2
2112,137,710,745,3
2113,6042,710,823,2
2114,3785,710,1023,3
2115,4535,711,0,20
2116,3786,711,484,2
2117,3725,711,615,2
2118,4585,711,669,6
2119,7285,712,0,19
2120,6935,712,490,18
2121,1263,712,607,3
2122,3926,713,0,14
2123,7260,713,270,5
2124,6111,714,0,14
2125,4533,714,496,19
2126,7254,714,564,2
2127,652,715,0,17
2128,3821,716,0,7
2129,3729,717,0,8
2130,4774,717,299,3
2131,3710,717,336,9
2132,76,717,511,3
2133,3928,718,0,14
2134,7082,718,364,10
2135,4315,718,509,3
2136,1364,719,0,4
2137,4813,719,560,10
2138,5833,719,635,17
2139,4475,719,755,6
2140,4751,719,759,4
2141,155,720,0,11
2142,7272,720,504,5
2143,3325,720,667,6
2144,5807,720,773,15
2145,7288,720,856,4
2146,4523,721,0,18
2147,460,722,0,10
2148,3847,722,520,7
2149,4133,723,0,11
2150,2505,723,328,6
2151,1753,724,0,13
2152,7043,725,0,7
2153,3847,725,313,2
2154,1011,725,374,3
2155,6657,725,439,15
2156,5305,726,0,19
2157,7046,726,84,6
2158,140,726,150,13
2159,1922,726,239,2
2160,6689,726,385,8
2161,6444,727,0,8
2162,1150,727,477,8
2163,3851,727,511,2
2164,6079,727,533,2
2165,3744,727,599,11
2166,5305,728,0,19
2167,3510,728,408,11
2168,81,728,500,5
2169,6379,728,511,13
2170,3779,729,0,10
2171,3819,730,0,4
2172,7265,731,0,20
2173,3509,731,285,3
2174,3759,731,400,2
2175,6800,732,0,9
2176,3724,732,507,7
2177,3215,732,650,8
2178,7082,732,761,7
2179,3757,733,0,9
2180,6873,734,0,6
2181,613,735,0,20
2182,83,735,295,6
2183,7279,735,394,2
2184,84,736,0,13
2185,1727,736,594,8
2186,3781,736,655,4
2187,3706,736,828,10
2188,4562,737,0,9
2189,3856,737,307,11
2190,35,737,504,5
2191,4380,737,605,10
2192,3510,737,653,6
2193,180,738,0,7
2194,7502,738,401,6
2195,3761,738,450,7
2196,4589,738,612,2
2197,3509,738,744,11
2198,3717,739,0,7
2199,2144,739,212,13
2200,3712,739,316,5
2201,2091,739,481,2
2202,2465,739,625,8
2203,7269,740,0,17
2204,4471,741,0,12
2205,4510,742,0,8
2206,7047,742,198,9
2207,3780,743,0,4
2208,3512,743,517,16
2209,6328,743,650,3
2210,4116,743,712,5
2211,4526,744,0,8
2212,7269,744,590,6
2213,64,744,628,4
2214,6655,745,0,16
2215,3757,745,394,6
2216,480,745,411,8
2217,6153,746,0,13
2218,6656,746,194,16
2219,3926,746,297,10
2220,4517,746,469,2
2221,5811,747,0,15
2222,7365,747,427,2
2223,3627,748,0,10
2224,3654,749,0,13
2225,6378,749,458,17
2226,2383,749,569,17
2227,3627,749,765,6
2228,3635,750,0,12
2229,6938,750,525,3
2230,3485,750,692,2
2231,1400,750,790,3
2232,2586,751,0,16
2233,3882,752,0,7
2234,1076,752,214,4
2235,1222,753,0,15
2236,3872,753,304,6
2237,7074,754,0,3
2238,3742,755,0,4
2239,3988,755,132,19
2240,3764,756,0,5
2241,6278,756,154,16
2242,3734,756,155,4
2243,4549,756,204,12
2244,57,757,0,4
2245,999,758,0,8
2246,2547,759,0,6
2247,96,759,202,8
2248,1776,759,338,13
2249,5992,759,368,4
2250,82,760,0,20
2251,6378,760,183,2
2252,4007,760,272,5
2253,4461,760,306,10
2254,7273,761,0,13
2255,3742,761,628,4
2256,187,762,0,12
2257,1725,762,491,4
2258,3784,762,651,2
2259,3895,763,0,17
2260,3978,763,402,12
2261,3486,763,449,12
2262,3368,763,546,2
2263,3771,764,0,20
2264,1977,764,420,4
2265,6159,765,0,5
2266,4532,765,399,3
2267,6280,766,0,13
2268,2464,766,570,6
2269,7073,767,0,18
2270,6875,767,283,2
2271,3030,768,0,14
2272,4524,768,223,13
2273,461,768,367,4
2274,909,768,468,7
2275,1977,769,0,20
2276,3511,769,430,2
2277,3730,770,0,13
2278,7105,770,472,4
2279,198,770,472,3
2280,35,771,0,6
2281,7252,771,123,3
2282,6773,771,235,3
2283,7272,771,373,9
2284,4813,772,0,4
2285,3978,772,207,3
2286,3729,773,0,16
2287,2499,773,274,14
2288,3712,773,439,3
2289,6153,774,0,14
2290,3887,774,274,3
2291,162,774,386,12
2292,1751,774,425,10
2293,3891,774,613,8
2294,4512,775,0,8
2295,3701,775,641,4
2296,480,775,663,18
2297,4549,775,720,6
2298,1923,776,0,10
2299,4787,776,244,3
2300,1420,776,259,4
2301,5305,776,301,4
2302,4510,776,304,3
2303,3988,777,0,6
2304,1752,777,304,3
2305,3775,777,433,4
2306,5811,777,511,2
2307,3679,777,696,10
2308,4721,778,0,15
2309,1984,778,209,10
2310,3735,778,299,4
2311,6938,778,342,7
2312,1931,778,506,8
2313,3512,779,0,18
2314,7285,779,345,4
2315,3845,779,539,3
2316,4475,779,576,3
2317,7092,779,708,2
2318,5834,780,0,19
2319,6823,780,457,3
2320,3735,780,512,11
2321,4549,780,690,12
2322,3753,780,844,12
2323,4260,781,0,18
2324,2505,781,458,9
2325,140,781,532,2
2326,4329,781,629,4
2327,3784,781,747,3
2328,3817,782,0,13
2329,6138,782,280,4
2330,6791,782,432,7
2331,3765,783,0,12
2332,2048,783,416,6
2333,7282,784,0,3
2334,7090,784,215,9
2335,1710,784,389,12
2336,4840,785,0,18
2337,1761,785,369,5
2338,3788,785,468,17
2339,6716,785,636,3
2340,3,785,670,7
2341,3977,786,0,9
2342,162,787,0,11
2343,6328,788,0,16
2344,3443,789,0,13
2345,3850,789,630,7
2346,3891,790,0,5
2347,1438,791,0,14
2348,7109,791,528,4
2349,1397,791,562,2
2350,1011,792,0,8
2351,4750,792,450,3
2352,4458,792,600,4
2353,6875,792,774,2
2354,4531,793,0,4
2355,7162,794,0,16
2356,3765,794,576,12
2357,7273,794,692,7
2358,7278,794,706,3
2359,3722,795,0,12
2360,1992,796,0,12
2361,4774,796,530,5
2362,34,796,668,3
2363,5305,796,868,2
2364,5805,796,990,17
2365,4560,797,0,19
2366,7282,797,375,2
2367,3821,798,0,17
2368,180,798,216,5
2369,7272,799,0,7
2370,84,799,138,6
2371,6329,800,0,7
2372,4840,801,0,18
